Codigo,Nombre,CodigoEstado
2982-45-SE26,ARTÍCULOS DE LIBRERÍA JENAED,6
2983-78-SE26,HABILITAR DEPENDENCIA PARA MAQUINA SECADO BHPAR,6
3000-511-AG26,Insumos para Coctel - Fomento,6
3030-187-SE26,TELEMEDICINA HOLTER DE PRESION ,6
3047-189-AG26,ELEMENTOS DE PELUQUERIA ,6
3084-54-AG26,ADQUISICIÓN DE 02 MONITORES PROVENIENTE DESDE COMPRA ÁGIL 3084-29-COT26,6
3145-196-AG26,001-002-006//002//GBA SA 21 ADQUISICIÓN DE TELEVISOR SMART PARA BASE AÉRA CANCHONES ,6
3202-137-AG26,ADQUISICION DE ARTICULOS PARA INAUGURACION MES DEL MAR compra ágil: 3202-156-COT26,6
3206-160-SE26,ORDEN DE COMPRA DESDE 3206-11-L126,6
3235-133-AG25,SERVICIO PRESTACIÓN MÉDICA EN ARICA,12
3235-189-SE26,SCANNER FEBRERO 2026,12
3235-190-SE26,PROCEDIMIENTOS CARDIOLOGOS FEBRERO 2026,12
3235-191-SE26,COLONOSCOPIA FEBRERO 2026,12
3235-193-SE26,PLAN MATERNO INFANTIL RAYOS SIMPLE,12
3235-194-SE26,ACCIDENTE ACTO SERVICIO,12
3235-197-SE26,RAYOS X SIMPLES,12
3235-199-SE26,CONSULTA URGENCIA,12
3235-232-SE26,ATENCIÓN URGENCIA,12
3235-234-SE26,PROCEDIMIENTOS CARDIOLOGICOS,12
3235-235-SE26,COLONOSCOPIA,12
3235-236-SE26,RESONANCIA MAGNETICA,12
3235-237-SE26,PROCEDIMIENTOS CARDIOLOGOS,12
3235-238-SE26,EXAMEN ESCANER,12
3235-239-SE26,MAMOGRAFIA,12
3235-240-SE26,RAYOS X SIMPLES,12
3248-19-AG26,ADQUISICION DE ARTICULOS PARA SOSTENIMIENTO Y MANTENCION DE UNIDAD.,6
3335-424-AG26,"CONTRATACIÓN PARA TRANSPORTE ESCOLAR SECTOR RURAL CHOROICO (MES DE MAYO 2026) ORD. INT. N°285 ENCARGADA DE TRANSPORTE DAEM – SUBV. REGULAR, PROVENIENTE DE COMPRA ÁGIL 3335-406-COT26.",4
3335-425-AG26,"CONTRATACIÓN PARA TRANSPORTE ESCOLAR SECTOR RURAL PILPILCAHUIN (MES DE MAYO 2026) ORD. INT. N°286 ENCARGADA DE TRANSPORTE DAEM – SUBV. REGULAR, PROVENIENTE DE COMPRA ÁGIL 3335-407-COT26",6
3381-75-AG26," ADQ DE ELEMENTOS PARA LA LIMPIEZA, HIGIENE Y MANTENCIÓN DE LAS DEPENDENCIAS UTILIZADAS DURANTE EL DESARROLLO DEL MODULO FOCO 2026. 3381-67-COT26",6
3447-1155-AG26,"Orden de Compra generada por invitación a compra ágil: 3447-175-COT26, Adquisición de Lanyard con porta credencial",6
3453-174-AG26,ADQUISICIÓN DE LICENCIA MÓDULO BIBLIOTECA PARA LA ESCUELA DE FORMACIÓN DE CARABINEROS.Orden de Compra generada por invitación a compra ágil: 3453-68-COT26,6
3510-382-AG26,Atenciones pediátricas alumnos PIE Escuelas de la Comuna,6
3512-433-SE26,SERVICIO COFFEE BREAK INAGURACIÓN CANCHA CUZ CUZ - DIDECO,6
3512-438-AG26,Orden de Compra generada por invitación a compra ágil: 3512-45-COT26,6
3608-248-AG26,ADQUISICION MATES CON BOMBILLA Y ROSAS ROJAS NATURALES INDIVIDUALES COMPRA AGIL ID 3608-246-COT26 (DIDECO - PROGRAMA ADULTO MAYOR),6
3710-231-SE26,Arriendo Software de Gestion Farmacia Municipal	,6
3796-213-AG26,"ARTISTA MUSICAL AGRUPACION FOLCLORICA, CULTURA/3796-278-COT26",6
3809-31-AG26,Articulos de Aseo : 3809-16-COT26,6
3869-186-AG26,Orden de Compra generada por invitación a compra ágil: 3869-254-COT26,6
3871-73-SE26,MANTENCION PREVENTIVA SILLONES DENTALES 52,6
3942-126-AG26,Orden de Compra generada por invitación a compra ágil: 3942-117-COT26,6
4034-183-SE26,AUMENTO DE OBRA DEL PROYECTO DE CONSTRUCCIÓN DE CIERRE DE CUBIERTA DE MULTICANCHA DE ESCUELA F-819 - FONDOS MYR,6
4050-297-AG26,"ADQUISICIÓN DE FUENTE DE PODER, MUNICIPALIDAD DE LONQUIMAY",6
4081-156-AG26,EVALUACIONES NEUROLOGICAS ALUMNOS DE UNIDADES EDUCATIVAS CABRERO,6
4105-289-AG26,Compra de 3.300 cosmetiqueros,6
4105-294-AG26,"Compra Artículos de Aseo para buses, minibuses y camionetas",6
4195-531-AG26,Orden de Compra generada por invitación a compra ágil: 4195-390-COT26,6
4230-55-AG26,"ADQUISICIÓN DE PELLET PARA LAS ESTUFAS QUE CALEFACCIONAN LOS DORMITORIOS Y EL COMEDOR DE LOS CARABINEROS ALUMNOS Y ALUMNAS DE ESTE PLANTEL DE ESTUDIO, DE LA ESCUELA DE FORMACIÓN DE CARABINEROS “GRUPO VALDIVIA”.",6
4291-423-TD26,Orden de Compra generada por Trato Directo ID 4291-65-FTD26,6
4322-259-AG26,Orden de Compra ágil: 4322-251-COT26 ADQUISICION DE MATERIALES DE OFICINA CENTRO DIURNO,6
4375-1147-SE26,BOLSAS DE MEDICAMENTO MAYO / 4375-233-LE24,6
439-181-SE26,Servicio de transporte mensual ruta n°1 Sala Cuna Los Pequencitos,6
439-182-SE26,Servicio de transporte escolar mensual ruta n°1 Esc. Santa Rosa,6
4487-154-AG26,"CCONTENEDORES Y OTROS MATERIALES, ESCUELA VILLA COIGUE",6
4511-44-SE26,ORDEN DE COMPRA DESDE 4511-23-LE26,6
4596-267-AG26,TRASLADO DE ALUMNOS DESDE HUAMPULI HASTA LICEO POLIVALENTE DE SAN NICOLAS: 4596-212-COT26,6
4596-269-SE26,TRANSFERENCIA ACCESO AL APRENDIZAJE PARA TODOS LOS ALUMNOS DEL SECTOR RURAL DE SAN NICOLÁS CÓDIGO BIP 40064140-0 DESDE 4596-18-LP26,6
4617-9-AG26,SERVICIO DE MANTENCION Y RECARGA DE EXTINTORES AÑO 2026 PARA II REGION MEDIANTE COMPRA AGIL ID 4617-7-COT26,6
5067-1023-AG26,Orden de Compra generada por invitación a compra ágil: 5067-948-COT26,6
514862-270-SE26,10032500 MANTENCIÓN PREVENTIVA BOMBAS AGUA,6
531153-52-AG26,INSUMOS DE FERRETERIA PIEZA CASINO DE OFICIALES a compra ágil: 531153-46-COT26,6
5338-241-AG26,C.A. – ADQUISICIÓN DE TINTAS Y TONER. SOL. Nº156835,6
5349-722-TD26,Orden de Compra generada por Trato Directo ID 5349-123-FTD26,6
5394-180-AG26,C.A. – ADQUISICIÓN DE TINTAS Y TONER. SOL. Nº156805,6
5429-50-AG26,Orden de Compra generada por invitación a compra ágil: 5429-42-COT26,6
557639-624-AG26,Compra Calefont Cementerio Rancagua     CDP 962,6
557639-676-AG26,TERMO ELÉCTRICO - COL EDUARDO DE GEYTER CDP 949,6
5602-87-SE26,Correspondiente a los Servicios de Transporte.,6
5657-110-SE26,NGD. SIRE 732 Servicio preparación fisica marzo 20,6
5701-46-AG26,AQUISICIÓN DE UTILES DE ASEO DEPTO. P.4,6
5769-97-SE26,RE.286.24VP Servicio de coffee break,6
5803-20-AG26,Orden de Compra generada por invitación a compra ágil: 5803-25-COT26 Solped 20/41174,6
608-4065-SE26,(NPS) ALIMENTACIÓN PEDIDO ABRIL/	608-91-LR25,6
619568-57-AG26,Orden de Compra generada por invitación a compra ágil: 619568-29-COT26 NP 302,6
696954-20-AG26,Reparación portón vehicular FL Rio Negro,6
721-84-TD26,Orden de Compra generada por Trato Directo ID 721-35-FTD26,6
727865-37-AG26,ADQUISICIÓN DEL SERVICIO DE FOTOGRAFIA PARA  LA ACADEMIA DE GUERRA DEL CMLR ,6
757818-141-AG26,PROFESIONAL VETERINARIO OPERATIVO GANADERO 2026,6
776-306-CM26,JPG - PASAJES AEREOS NACIONALES   GPPMC04MAYO2026,6
900-472-AG26,"HDS- CORTINAS ROLLER POLICLINICO, SSGG",6
921831-91-SE26,"REPARACION, REFUERZO Y PINTURA VF OB ANGOL",6
928-134-AG26,Orden de Compra generada por invitación a compra ágil: 928-104-COT26,6
