Codigo,Nombre,CodigoEstado
1058106-135-AG26,Orden de Compra generada por invitación a compra ágil: 1058106-35-COT26,6
1058106-136-AG26,Orden de Compra generada por invitación a compra ágil: 1058106-36-COT26,6
1063538-3073-SE26,ORDEN DE COMPRA DESDE 1063538-264-LE24,6
1067355-171-AG26,Insumos Laboratorio Clínico.,6
1069-29-SE26,ORDEN DE COMPRA DESDE 1069-9-LE26,6
1070620-3798-SE26,mrc COMPRA DE COLACIONES BANCO SANGRE abril,6
1070620-3822-SE26,"YJF-COMPRA PROGRAMA ALIMENTACIÓN, VERDURAS, MAYO 2026",6
1079445-152-AG26,ADQ. SERVICIO LOSA DE HORMIGON PARA ESTACIONAMIENTOSDE LA UNIDAD IAT MAGALLANES,6
1079576-332-SE26,"MANTENCIÓN PRIMARIA PARA EL VEH. FISCAL Z-10873 TENENCIA ANTUCO (F), PREF. BIO BIO N °20 C/CARGO CONTRATO SUMINISTROS LICITACIÓN 1079576-15-LP25 (LUBRICANTE Y FILTROS) S/DOE 252379047",6
1079580-97-SE26,Destructoras Trituradoras de Papel Para la Sección Labocar Ñuble ,6
1079866-145-CM26,Adquisicion de 100 vales de gas Deaperpol Zona Stgo Oeste C.D.P 22.05.003 Doe 251936613: 1079866-145-CM26,6
1079866-158-AG26,ADQUISICION DE SERVICIO DE MANTENCIÓN Y REPARACIÓN VEHICULO CM-7375 DE LA SUBCOMISARIA CERRILLOS DEPENDIENTE DE LA ZONA OESTE - DOE 251987494 - 1079866-118-COT26,4
1079866-161-AG26,"CURSO ""GESTIÓN DEL TRABAJO EN EQUIPO"" /  compra ágil: 1079866-127-COT26 / RECURSOS DECAR",6
1079866-162-AG26,"CURSO ""TÉCNICAS DE AUTOCONTROL EMOCIONAL Y MANEJO DEL ESTRÉS"" / PREFEC. STGO. CENTRAL / COMPRA AGIL 1079866-122-COT26 / RECURSOS DECAR",4
1080095-176-SE26,Frutas y verduras CD-HDD ABRIL 1080089-9-R125,6
1080095-179-SE26,Hamburguesas y croquetas HDD-CD ABRIL 1080089-9-R1,6
1085944-11-SE26,(5076) Servicio de Medicina Interna y consultas medicas agosto 2025.,6
1085944-12-SE26,"(5076) Servicio de Kinesiologo y Nutricionista julio, agosto 2025",6
1085944-5-SE26,(5076) EJECUCION EXAMENES CIRUGIAS BARIATRICAS MARZO (1) DIC. (2) 2025,6
1085944-6-SE26,(5076) SERVICIO DE PROCEDIMIENTO PROY. GORE DICIEMBRE (2) 2025,6
1085944-7-SE26,(5076) Servicio de  Medicina Interna y Consultas Medicas Cirugía Bariatricas Agosto (1) Dic. (6) 2025,6
1085944-8-SE26,"(5076) Servicio de Kinesiologo y Nutricionista, sept. oct. y nov. 2025",6
1085944-9-SE26,(5076) Servicio de Medicina Interna y consultas medicas Cirugía Bariatricas Agosto/ Sept. / Oct. Nov. / 2025,6
1098710-89-AG26,Adquisición licencias de software desarrollo web gab min ,6
1099402-175-AG26,OC DESDE: 1099402-70-COT26 ART.ASEO,6
1101340-10-AG26,Renovación de dos (2) licencias zoom Pro anual,6
1101892-47-AG26,Orden de Compra generada por invitación a compra ágil: 1101892-56-COT26,6
1109692-112-AG26,Adquisición de elementos de protección personal e insumos técnicos para uso transversal institucional 1109692-100-COT26*D1236,4
1109692-113-AG26,"Adquisición de tablets para uso académico, entrega en Porvenir 1109692-103-COT26*D1236",4
1116005-26-SE26,"Servicio de aseo, limpieza de vidrios y extraccion de basura del AD. Marcel Marchant",6
1126922-370-SE26,RBD 7872 GENERAL PG02 Varas de leña corta para combustión Colegio Bicentenario Difusión Artística Los Ulmos de la comuna de Los Muermos,6
1126922-371-SE26,RBD 7887 GENERAL PG02 Varas de leña corta para combustión Escuela rural Caracol,6
1138054-139-SE26,Chuleta y salmón CRAM MAY 1080089-9-LQ25	,6
1138054-140-SE26,Carne molida y pulpa CRAM MAY 1080089-101-LQ24	,6
1138054-141-SE26,Croquetas CRAM MAY 1080089-9-R125	,6
1138054-143-SE26,Carnes MUJ MAY 1080089-9-LQ25	,6
1138054-145-SE26,Pulpa MUJ MAY 1080089-101-LQ24,6
1138054-147-SE26,Frutas y verduras MUJ MAY 1080089-9-R125	,6
1138054-148-SE26,Kiwi MUJ MAY 1080089-9-LQ25,6
1138054-151-SE26,Frutas y verduras CRAM MAY 1080089-9-R125,6
1138054-152-SE26,Kiwi CRAM MAY 1080089-9-LQ25,6
1138054-156-SE26,Alimentos varios CRAM MAY 1080089-9-LQ25,6
1138054-157-SE26,Abarrotes varios CRAM MAY 1080089-9-R12,6
1138054-162-SE26,Alimentos varios MUJ MAY 1080089-9-LQ25,6
1138054-163-SE26,Abarrotes varios MUJ MAY 1080089-9-R12,6
1147293-49-AG26,Orden de Compra generada por invitación a compra ágil: 1147293-29-COT26,6
1148-22-TD26,Orden de Compra generada por Trato Directo ID 1148-11-FTD26,6
1183-16-AG26,ARTICULOS ASEO JARDIN PILLIN 1183-4-COT26,6
1186229-96-SE26,SVC de Mantención y recarga de extintores REX N°20,6
1195104-121-CM26,Recargas de gas de 15 kilos para DR Los Ríos,6
1202511-13-SE26,SERVICIO DE CAMION ALJIBE COMUNA DE PADRE LAS CASAS PERIODO ENERO-MARZO 2026 CAMION PATENTE SGFX-50 DESDE LICITACION 1202511-10-LE25,6
1202511-14-SE26,SERVICIO DE CAMION ALJIBE COMUNA DE PADRE LAS CASAS PERIODO ENERO-MARZO 2026 CAMION PATENTE LLKG-88 DESDE LICITACION 1202511-10-LE25,6
1202511-32-SE26,SERVICIO DE CAMION ALJIBE COMUNA DE GALVARINO PERIODO ENERO-MARZO 2026 CAMION PATENTE TRPT-90 DESDE LICITACION 1202511-10-LE25,6
1208107-12-SE22,Servicio mantención vehiculo institucional,12
1224792-14-SE26,ORDEN DE COMPRA DESDE 1224792-4-LE26,6
1233-53-CM26,Orden de Compra: 1233-53-CM26,6
1233623-132-TD26,Orden de Compra generada por Trato Directo ID 1233623-16-FTD26,6
1289649-15-AG26,Orden de Compra generada por invitación a compra ágil: 1289649-8-COT26,6
1294237-20-TD26,Orden de Compra generada por Trato Directo ID 1294237-12-FTD26,6
1298355-322-AG26,Orden de Compra generada por invitación a compra ágil: 1298355-437-COT26,6
1306643-172-AG26,2_SALA DE BOMBAS ESTERILIZACION - EXP 3773/2026,6
1330174-17-AG26,Orden de Compra generada por invitación a compra ágil: 1330174-17-COT26,6
1336365-66-AG26,Orden de Compra generada por invitación a compra ágil: 1336365-60-COT26,6
1346350-17-AG26,"Adquisición de alfombras cubrepisos 250 Metros, Deportes, compra ágil: 1346350-15-COT26",6
1350296-755-SE26,"CON/ CONVENIO DE SUMINISTRO DE INSUMOS PARA TÉCNICAS MANUALES DE BACTERIOLOGÍA LABORATORIO CLÍNICO UMT HOSPITAL ALTO HOSPICIO, POR 24 MESES” ID 1350296-78-LP25;FR 2025-1425-14; MES mayo 2026 (3 DH)",6
1366597-803-TD26,Orden de Compra generada por Trato Directo ID 1366597-230-FTD26,6
1375761-386-TD26,Orden de Compra generada por Trato Directo ID 1375761-53-FTD26,6
1375761-392-TD26,Orden de Compra generada por Trato Directo ID 1375761-21-FTD26,6
1375761-439-TD26,Orden de Compra generada por Trato Directo ID 1375761-21-FTD26,6
1403-206-CM26,COMPRA DE ABARROTES RANCHO CDP PTO AYSEN,12
1422417-4-SE26,Colación semana universitaria FEUV #20260422310005,6
1426099-72-SE26,SERVICIO DE ASEO PARA DEPENDENCIAS DR ,6
1426099-73-SE26,SERVICIO DE ASEO LAE IP,6
1426099-74-SE26,SERVICIO DE ASEO IP IRC,6
1430705-148-SE26,Reactivos Laboratorio Mayo 2026	,6
1430705-149-SE26,Reactivos Laboratorio mayo 2026	,6
1430705-150-SE26,Reactivos Laboratorio Mayo 2026	,6
1430707-1555-SE26,TORULA ALGODON STOCK MAYO 2026,6
1430707-1557-SE26,HISOPO DE GASA STOCK MAYO 2026,6
1430707-1558-SE26,INSUMOS STOCK MAYO 2026,6
1430710-280-AG26,"DETERGENTE BIO DE 4,5 REQUERIMIENTO 34920/384",6
1431841-273-CM26,ADQUISICION VALES DE GAS DAF,6
1432083-822-AG26,"EDG, VARIOS RBDS, PIE, 2208999, TRANSPORTE PARA OPERATIVO MEDICO COMUNA DE LOS LAGOS",4
1432083-823-AG26,"EDG, VARIOS RBD´S, PIE, 2208999, TRASLADO A OPERATIVO MEDICO EN VALDIVIA",4
1445811-18-AG26,Orden de Compra generada por invitación a compra ágil: 1445811-10-COT26,6
1447930-101-AG26," SSP – Servicio de retiro, suministro e instalación de alfombra para la SEREMI de Seguridad Pública de la región Metropolitana - Orden de Compra generada por invitación a compra ágil: 1447930-96-COT26",6
1460278-127-AG26,Compra de Aire Acondicionado Portátil 1460278-119-COT26,6
1469-912-AG26,2000041075 Orden de Compra generada por invitación a compra ágil: 1469-992-COT26,6
1469-916-AG26,2000041026 Orden de Compra generada por invitación a compra ágil: 1469-989-COT26,6
1471-28-AG26,adquisición de materiales eléctricos para el mantenimiento del aeródromo La Florida La Serena,6
1485943-18-TD26,Orden de Compra generada por Trato Directo ID 1485943-2-FTD26,6
1488-627-AG26,RES. EXT. 6285 COMPRA DE LLAVES MONOMANDO / 1488-133-COT26,4
1488-628-AG26,RES. EXT. 6286 COMPRA DE MATERIAL / 1488-134-COT26,4
1488-629-AG26,RES. EXT. 6287 COMPRA DE RUEDAS PARA CAMILLAS / 1488-132-COT26,4
1499-2322-SE26,MCP DETER. EXÁ. HEMATOLOG 03/2026,6
1524054-17-SE26,TORTAS Y KUCHEN PARA ACTIVIDAD PARA CON CUIDADORES ,6
1549-1772-AG26,PAC (225-4125) 42161623 EQUIPO ADM.SANGRE NINO (V-T 100),4
1608-41-TD26,Orden de Compra generada por Trato Directo ID 1608-13-FTD26,6
1627-462-SE26,COMPRA DE SERVICIOS PROFESIONALES / HOSP SAN FDO.,6
1641-11484-SE26,EFB 01/2026- ARRIENDO DE MICROSCOPIO QUIRÚRGICO DESDE 1641-205-LQ24,6
1641-13379-SE26,MGM CP 05/2026 CANULA HIDRODISECCION ANGULADA 1641-520-LE24,6
1641-22851-TD25,Orden de Compra generada por Trato Directo ID 1641-350-FTD25,6
1641-347-TD26,Orden de Compra generada por Trato Directo ID 1641-350-FTD25,6
1641-352-TD26,Orden de Compra generada por Trato Directo ID 1641-350-FTD25,6
1641-358-TD26,Orden de Compra generada por Trato Directo ID 1641-350-FTD25,6
1641-6069-TD26,Orden de Compra generada por Trato Directo ID 1641-350-FTD25,6
1641-6073-TD26,Orden de Compra generada por Trato Directo ID 1641-350-FTD25,6
1658-1016-AG26,Orden de Compra generada por invitación a compra ágil: 1658-211-COT26,6
1658-1066-AG26,Orden de Compra generada por invitación a compra ágil: 1658-466-COT26,6
1658-1094-SE26,ORDEN DE COMPRA DESDE 1658-89-L126,6
1658-1103-AG26,Orden de Compra generada por invitación a compra ágil: 1658-473-COT26,6
1658-1115-AG26,Orden de Compra generada por invitación a compra ágil: 1658-474-COT26,6
1658-999-AG26,Orden de Compra generada por invitación a compra ágil: 1658-448-COT26,6
1661-245-AG26,Orden de Compra generada por invitación a compra ágil: 1661-53-COT26,6
1662-835-SE26,DISPOSITIVOS PROTESICOS DE IMPLANTOLOGIA ORAL,6
1704-2282-AG26,BOLSO ISOTERMICO PARA TRASLADO DE MUESTRAS CON DATA LOGGER 1704-1333-COT26,6
1705-267-AG26,RECONOCIMIENTO OPERATIVO CRUX 2026: 1705-159-COT26,6
1705-273-AG26,COMPRA DE INSUMOS DE CEREMONIA DE ACREDITACION: 1705-160-COT26,6
1705-274-AG26,COMPRA DE INSUMOS CEREMONIA DE ACREDITACION: 1705-163-COT26,6
1743-214-SE26,AMPLIFICACION CAMPEONATO REGIONAL DE CUECA,6
1743-222-SE26,MEDALLONES CAMPEONATO REGIONAL DE CUECA,6
1775-25-SE26,Ampliación Contrato de Licitación 1775-3-LE24,6
1801-56-AG26,RADIOGRAFÍAS COLUMNA PROVINCIA DE BIOBÍO,6
188-277-CM26,ADQUISICIÓN VALE DE GAS LICUADO ENVASADO PARA LA CORPORACIÓN MUNICIPAL DE LA FLORIDA (COMUDEF).,6
1947-1942-CM26,"221 - ADQUISICION POR GASA ESTERIL 7,5 X 7,5 CM. Y 5X5 CM. - ABRIL - UNIDADES VARIAS - BCZ",6
1947-2102-SE26,244-ADQUISICIÓN DE REACTIVOS PARA PERFIL HEMATOLÓGICO Y CITOLÓGICO-unidad requirente laboratorio-consumo marzo-(CFO),6
1952-1162-SE26,1952-57-LR23 SERVICIO DE ASEO,5
1965-180-AG26,CRS PTA. ARENAS COMPRA AROMATIZACION Y FRAGANCIAS PARA HALL DE ATENCION PUBLICO,6
1973-1381-SE26,(MFC) OC SERVICIO DERIVADO DESDE 1973-99-B224,6
2057-56-AG26,Orden de Compra generada por invitación a compra ágil: 2057-41-COT26,6
2069-3310-AG26,MPF-CP-032026-042026-MOPAS,6
2109-776-CM26,TOALLA CLINIC.,6
2109-778-SE26,MANGO Y MOPA.,6
2109-810-SE26,Placas Agar de Bacteriología.(1288-43-LR24)	,6
2111-8383-CM26,3406265403	BANDEJA CURACIÓN ATENCION PRIMARIA DESECH. 888117,6
2111-8388-SE26,3409690704 KIT SUTURA ESTÉRIL 2111-199-LP25,6
2111-8389-CM26,3409690705	KIT RIÑON COD 15001,6
2123-133-SE22,ASCV dgo Adquisición de medicamentos para RS (SAR 269),12
2123-136-AG22,DSP dgo Adquisición de servicio de radiodifusión en Provincia de Petorca (SAR 36),12
2123-824-SE22,ASCV dgo Residencia Sanitaria Isla de Pascua (SAR 1017),12
2174-51-SE26,convenio de precios telefonia y telecomunicaciones,6
2175-131-SE26,MANTENCIÓN CORRECTIVA CCTV VALLENAR TEMPORIZADOR,6
218-139-CM26,ADQUISICION DE CARGAS DE VALES DE RECARGA DE GAS DE 15 KILOS. Orden de Compra generada por la Gran Compra: 80062,6
2182-67-SE26,REPARACIONES DE SISTEMA ELECTRICO 1er JUZGADO,6
2184-117-SE26,Servicio de Cerrajería Marzo 2026,6
2186-333-SE26,INSUMOS DE ASEO MAYO 2026,6
2186-343-AG26,TOALLA DE PAPEL,6
2258-2981-SE26,PRODUCTOS COFFEE BREAK DESDE 2258-319-LE25,9
2268-77-AG26,COMPRA DE INSUMOS DE MANTENCION compra ágil: 2268-65-COT26,6
2270-45-AG26,EXP24629 COMPRA NEUMATICOS VEHICULO INSTITUCIONAL,6
2274-34-CM26," INSUMOS MEDICOS PARA CENTROS DE SALUD DC 35 EXP 5491 (22.04.005.001 INSUMOS MEDICOS)),",6
2279-185-TD26,Orden de Compra generada por Trato Directo ID 2279-8-FTD26,6
2279-189-AG26,SP 284 SEGURIDAD PÚBLICA DIR. DE PROTECCIÓN CIVIL Y SEGURIDAD PÚBLICA Orden de Compra generada por invitación a compra ágil: 2279-171-COT26,6
2281-576-AG26,Orden de Compra generada por invitación a compra ágil: 2281-732-COT26 /  CIERRE PERIMETRAL DE SITIO EN SECTOR LOS GUINDOS,6
2288-371-AG26,Orden de Compra generada por invitación a compra ágil: 2288-278-COT26,6
2288-384-AG26,Orden de Compra generada por invitación a compra ágil: 2288-314-COT26,6
2288-388-AG26,Orden de Compra generada por invitación a compra ágil: 2288-321-COT26,6
2288-389-AG26,Orden de Compra generada por invitación a compra ágil: 2288-317-COT26,6
2298-285-SE26,ORDEN DE COMPRA DESDE 2298-18-LE26-SUMINISTRO DE IMPRESION PIEZAS GRAFICAS - SOLICITUD DE PEDIDO N°58,6
2318-287-AG26,Orden de Compra generada por invitación a compra ágil: 2318-200-COT26,6
2320-534-TD25,Orden de Compra generada por Trato Directo ID 2320-43-FTD25,6
2322-254-AG26,Orden de Compra generada por invitación a compra ágil: 2322-199-COT26. Servicio de coctel para Ceremonia Cuenta Pública período 2025 ,6
2322-259-AG26,Orden de Compra generada por invitación a compra ágil: 2322-202-COT26 .Medallas y morrales para Premiación Programa Tercera Versión Trail Minero,4
2341-171-AG26,Orden de Compra generada por invitación a compra ágil: 2341-142-COT26,5
2343-114-CM26,Orden de Compra: 2343-114-CM26/ Pedido 330/ IDOC: 4254538/ CTF 13,6
2358-80-AG26,?SC 14 -DEPTO. ADM- BODEGA-ADQUISICIÓN DE PRODUCTOS DE ASEO- compra ágil: 2358-99-COT26,6
2376-277-SE26,CONSTRUCCION Y REPARACION DE CIERRES PERIMETRALES Y OBRAS AFINES,6
2376-278-SE26,CONSTRUCCION Y REPARACION DE CIERRES PERIMETRALES Y OBRAS AFINES,6
