Codigo,Nombre,CodigoEstado
1057431-1315-SE26,ORDEN DE COMPRA DESDE 2157-184-LP25,6
1057439-2884-AG26,LIBROS FARMACIA ESPECIALIDADES MEDICAS1057439-2089-COT26,6
1057476-19-SE26,GRAN COMPRA ID 73359 - SIDAPT,12
1057476-324-CM26,VERDURAS CONGELADAS ALIMENTACION ,12
1057476-327-SE26,"COLUMNA HPLC NUCLEOSIL C18 50MM/4,6MM",12
1057476-378-SE26,BANDEJA ALUMINIO DESECHABLE	,12
1057476-384-CM26,ALIMENTOS NO PERECIBLES BODEGA CENTRAL,12
1057476-392-SE26,FRUTAS Y VERDURAS REHABILITACION,12
1057476-403-SE26,FRUTAS Y VERDURAS FORENSE,12
1057480-1180-SE26,C.G. DEMERCADO SPA,6
1057480-1204-CM26,Orden de Compra: 1057480-1204-CM26,4
1057489-5806-AG26,COLCHONES PARA ÁREA MÉDICA DEL HOSPITAL DEL SALVADOR.,12
1057491-1903-CM26,JCO/ALIMENTOS/PACIENTES/ABRIL 2026,12
1057503-1877-AG26,MEMO N°53 SEDILE ABRIL compra ágil: 1057503-1038-COT26,6
1057503-2130-SE26,LIOS DESDE 09/04 AL 16/04,6
1057509-4710-SE26,"Material Oficina Mayo 2026 (Conv, PRM)",6
1057509-4720-SE26,"Adq. Carpetas rojas (Conv, PRM)",6
1057532-508-SE26,"F2-002-JFR | Reparación portón metálico de acceso a sala disecciones, SAG Osorno DESDE 1057532-21-L126",12
1057532-621-SE26,"CC-DCR/Mant. Correctiva Ambulancia Ford Transit, PPU. KX.SL-77/ SAMU",6
1057539-3109-AG26,"Sol 19, Mantención, Planchas Melaminas ",6
1057544-8637-SE26,PROGRAMA INSUMOS CLINICOS MAYO,12
1057547-5549-AG26,Orden de Compra generada por invitación a compra ágil: 1057547-861-COT26,12
1057547-6126-AG26,Orden de Compra generada por invitación a compra ágil: 1057547-939-COT26,6
1057547-6185-AG26,Orden de Compra generada por invitación a compra ágil: 1057547-935-COT26,6
1057547-6215-SE26,ORDEN DE COMPRA DESDE 1057547-244-LQ25,4
1057605-5-SE26,"COMPRA DE MASAJES FACIAL, DESCONTRACTURANTE Y PIEDRAS CALIENTES",6
1057937-6-AG26,Orden de Compra generada por invitación a compra ágil: 1057937-7-COT26,5
1058001-247-AG26,Ezetimiba 10 mg comprimido.,4
1058095-723-AG26,Orden de Compra generada por invitación a compra ágil: 1058095-242-COT26,6
1058134-733-SE26,ORDEN DE COMPRA DESDE 1058134-61-LE24/ABRIL 2026.,12
1058134-741-SE26,ORDEN DE COMPRA DESDE 1058134-78-LR25/ABRIL 2026.,12
1058141-680-SE26,(JBR) PEDIDO FARMACIA MAYO COLECALCIFEROL 500,6
1067355-162-SE26,Servicio de Lavandería MARZO 2026,12
1075337-7836-SE26,rvv Compra Pedido Economato Aseo (bolsas transparentes) Mayo 2026 desde 1075337-39-LP25,6
1075337-7841-SE26,rvv Compra Pedido Economato Aseo (chatas desechables) Mayo 2026 desde 1075337-39-LP25,6
1075963-5050-SE26,ORDEN DE COMPRA DESDE 1075963-232-LE25 REORDEN,12
1075963-5195-SE26,ORDEN DE COMPRA DESDE 1075963-232-LE25 SR 229878,12
1075963-5260-AG26,Orden de Compra generada por invitación a compra ágil: 1075963-550-COT26,12
1075963-5264-AG26,Orden de Compra generada por invitación a compra ágil: 1075963-553-COT26,12
1075963-5391-SE26,ORDEN DE COMPRA DESDE 1075963-412-LE25 REORDEN,12
1075963-5399-SE26,ORDEN DE COMPRA DESDE 1075963-372-LQ23 REORDEN,12
1075963-5436-SE26,ORDEN DE COMPRA DESDE 1075963-555-LQ24 REORDEN,12
1075963-5568-SE26,ORDEN DE COMPRA DESDE 1075963-473-LE25 R309863,12
1075963-5671-SE26,ORDEN DE COMPRA DESDE 1075963-150-LE26,5
1078078-1215-CM26,"SC 23976 - DIFERENTES KIT - COMUNA DE PARRAL, REGION DEL MAULE",6
1078177-313-AG26,ADQUISICIÓN DE SERVICIO DE LIMPIEZA DE FOSAS RETEN Y CASAS FISCALES PREF. VILLARRICA,6
1079445-222-CM26,ADQ. 2.500 LT DE GAS TENENCIA SAN SEBASTIAN Orden de Compra: 1079445-222-CM26,4
1079563-160-AG26,CONTRATACIÓN DE SERVICIOS PARA EL SUMINISTRO E INSTALACIÓN DE PARABRISAS PARA EL VEHÍCULO FISCAL VPC-1789 (VHTG-71) DE CARGO DE LA OFICINA DE SEGURIDAD PRIVADA OS10 CACHAPOAL.,6
1106245-58-AG26,Orden de Compra generada por invitación a compra ágil: 1106245-57-COT26,6
1108338-1-AG26,Orden de Compra generada por invitación a compra ágil: 1108338-260-COT25,12
1108338-53-AG26,Orden de Compra generada por invitación a compra ágil: 1108338-28-COT26,12
1108338-54-SE26,ORDEN DE COMPRA DESDE 1108338-12-LE26,12
1113265-34-AG26,Orden de Compra generada por invitación a compra ágil: 1113265-9-COT26,6
1134432-340-AG26,Arriendo de carpa y mobiliario para celebración del Día de la Madre 2026 Orden de Compra generada por invitación a compra ágil: 1134432-347-COT26,6
1137833-83-AG26,Orden de Compra generada por invitación a compra ágil: 1137833-61-COT26,6
1151549-109-AG26,CABLES HDMI PARA CONECTIVIDAD Y SOPORTE 1151549-116-COT26,6
1173441-12-SE26,INSUMOS DE PANADERIA PARA EL CET SEMIABIERTO (1173441-12-SE26),6
1175-312-AG26,"Adq. juego infantil, Hospital Villarrica",6
1183926-79-AG26,Orden de Compra generada por invitación a compra ágil: 1183926-84-COT26,6
1195104-491-SE24,Licencias Power B.I,12
1208089-20-SE26,Proviene de Compra Ágil 1208089-17-COT26,6
1208104-21-SE25,SERVICIOS DE ASEO Y LIMPIEZA - DIRECCIÓN REGIONAL BIOBIO,12
1208985-23-SE25,RFA_ Servicio de Suministro de Farmacia y Perfumer,12
1211992-63-AG26,Orden de Compra generada por invitación a compra ágil: 1211992-73-COT26,6
1233615-370-SE26,"RMG-SOL00265-Escuela José Miguel Carrera, mat ense",12
1233615-373-SE26,"RMG-SOL00163-Liceo Melinka, material enseñanza",12
1233615-375-SE26,"RMG-SOL00201-Jardín Los Corderitos, material enseñan",12
1238177-65-AG26,LINTERNA TACTICA : 1238177-45-COT26,6
1240099-110-TD26,Orden de Compra generada por Trato Directo ID 1240099-83-FTD26,6
1260057-462-AG26,COMPRA HERRAMIENTAS,6
1260-250-SE23,SERVICIO DE CONTINUIDAD OPERATIVA PARA DOS RELOJES,12
1261-20-AG26,Servicios de Coffee Break -Fondo Comunidad Activa_,6
1268-34-AG26,"1268-20-COT26, NEUMATICOS VEHICULO FISCAL  JMC  BIOBIO",6
1312459-41-CM26,Orden de Compra: 1312459-41-CM26/ combustible diesel-NZM,4
1346282-158-AG26,Compra ágil: 1346282-44-COT26 (Utiles Escolares para Talleres) LAE-IP,5
1366597-917-TD26,Orden de Compra generada por Trato Directo ID 1366597-256-FTD26,4
1366597-938-TD26,Orden de Compra generada por Trato Directo ID 1366597-273-FTD26,4
1391-741-CM26,C.C.P. DE TALCA FOSOAD N° 68 COMPRA MERCADERIA PARA EL SERVICIO DE ALIMENTACION ,6
1398-491-AG26,Orden de Compra generada por invitación a compra ágil: 1398-167-COT26,4
1403-307-AG26,COMPRA DE ARTICULOS DE ASEO PARA LA DIRECCIÓN REGIONAL AYSEN Y UNIDADES DEPENDIENTES ,4
1422824-1270-CM26,(LER) CLORO AL 5 % STOCK ANUAL,12
1422824-635-AG26,(LER) 1422824-412-COT26 PAPEL MANTEQUILLA STOCK ANUAL,12
1432083-860-AG26,"CC, RBD7057, SOL1583,GENERAL, MATERIALES PEDAGÓGICOS PARA ESCUELA RURAL PITREN DE PANGUIPULLI,2204002 Orden de Compra generada por invitación a compra ágil: 1432083-421-COT26",6
1432083-868-AG26,"CC, RBD 7072, SOL 1768, GENERAL,VESTIMENTA MAPUCHE PARA LA ESCUELA RURAL LLANCAHUE DE PANGUIPULLI,2202001 Orden de Compra generada por invitación a compra ágil: 1432083-426-COT26",6
1469-1002-AG26,20-41193 ADQUISICIÓN DE TOALLA DE PAPEL-REPUESTO AEROSOL Y MANGA SERVILLETA: 1469-1094-COT26,6
1485930-15-AG26,Orden de Compra generada por invitación a compra ágil: 1485930-15-COT26,6
1499-1092-CM26,PECHUGA DE POLLO Y CHURRASCOS,12
1499-149-SE26,Insumos Hemodinamia,12
1499-1671-SE26,AOH Regularización Dispositivo Hemodinamia,12
1499-1674-SE26,AOH Regularización Dispositivo Hemodinamia,12
1499-2094-CM26,JGS NUTRICION  ,12
1499-2112-SE26,JGS PROGRAMACION ELECTROFISIOLOGIA,12
1499-2360-CM26,JGS NUTRICION,12
1499-2368-SE26,RSS PAQUETE CARDIOVASCULAR (PABELLON),12
1499-2388-SE26,JGS SUTURA (PABELLON),12
1499-2432-CM26,RSS REGULARIZACIÓN ALIMENTACIÓN 1499-2432-CM26,12
1499-2434-CM26,RSS REGULARIZACIÓN ALIMENTACIÓN 1499-2434-CM26,12
1514-1766-SE26,ORDEN DE COMPRA DESDE 1514-126-LE25,6
1514-1780-SE26,ORDEN DE COMPRA DESDE 1514-56-LQ25	,6
1531-6-AG26,"Compra ágil: 1531-9-COT26, seguro general vehículo",12
1536-15-SE26,ORDEN DE COMPRA DESDE 1536-1-L126,12
1536-20-SE26,Contratación de Servicio de Aseo e Higienización ,12
1536-89-TD26,Orden de Compra generada por Trato Directo ID 1536-23-FTD26,12
1536-92-TD26,Orden de Compra generada por Trato Directo ID 1536-24-FTD26,12
1540-1007-SE26,1540-83-LP24 CONVENIO DE SUMINISTRO DE MEDICAMENTOS ORALES MISCELANEOS. STOCK 3 MESES. ABRIL 2026. FARMACIA,12
1540-1011-SE26,"1540-53-LP25 CONVENIO SUMINISTRO MEDICAMENTOS NUEVOS CF01. STOCK 3 MESES. ABRIL 2026, FARMACIA.",12
1540-627-AG26,"1540-300-COT26 ADQUISICION DE CARPETAS CON ACOCLIP AZUL Y VERDE, MARZO 2026. MEDICO QUIRURGICO ADULTO.",12
1540-873-SE26,"1540-24-LE25 CONVENIO SUMINISTRO MEDICAMENTO MISCELANEOS, STOCK 3 MESES. ABRIL 2026. FARMACIA",12
1540-879-SE26,1540-77-LP24 MEDICAMENTOS MISCELÁNEOS INYECTABLES. STOCK 3 MESES. ABRIL 2026. FARMACIA,12
1540-882-CM26,"ARTICULOS DE ESCRITORIO, ABRIL 2026, PERIODO 2 MESES, ABASTECIMIENTO",12
1540-933-SE26,1540-118-LE25 CONVENIO SUMINISTRO DE ETIQUETAS Y BOLSAS. STOCK 3 MESES. ABRIL 2026. FARMACIA,12
1540-936-AG26,"1540-509-COT26 IMPLEMENTOS PARA MEDICINA FISICA Y REHABILITACIÓN, ABRIL 2026, MEDICINA FISICA Y REHABILITACIÓN",12
1540-937-CM26,"PRODUCTOS BASICOS DE ASEO, ABRIL 2026, PERIODO 2 MESES, ABASTECIMIENTO",12
1540-940-AG26,"1540-519-COT26 ARCHIVADOR BLANCO, ABRIL 2026. GINECOLOGIA Y OBSTETRICIA.",12
1540-941-AG26,"1540-526-COT26, COMPRA DE BOLSAS PLASTICAS, ABRIL 2026, LABORATORIO",12
1540-945-AG26,"1540-534-COT26, COMPRA DE INSUMOS DE ESCRITORIO, ABRIL 2026, MEDICO QUIRURGICO INFANTIL",12
1540-946-AG26,"1540-536-COT26, COMPRA DE INSUMOS DE ESCRITORIO, ABRIL 2026, MEDICO QUIRURGICO ADULTO",12
1540-954-AG26,"1540-523-COT26 EQUIPO DE AUDIO COMPLETO CON MICROFONO, ABRIL 2026. GINECOLOGIA Y OBSTETRICIA.",12
1540-974-AG26,"1540-510-COT26 ARTICULOS DE ESCRITORIO, ABRIL 2026. ABASTECIMIENTO.",12
1540-986-AG26,1540-462-COT26 TEST RAPIDOS DE VIH. ABRIL 2026. LABORATORIO.,12
1540-994-SE26,"1540-142-LP25 CONVENIO DE SUMINISTRO MEDICAMENTOS CARDIOVASCULARES ORALES, STOCK 3 MESES. ABRIL 2026, FARMACIA",12
1549-1327-CM26,PAC (224-5876) JERINGA INSULINA 50UI 0.5ML C/AG.30G X 6-8MM,6
1549-1831-AG26,EXT. < 100 UTM - 215-8315 SODIO BICARBONATO FARMACOPEA KG  1549-1721-COT26 ,6
1549-1866-AG26, 224-0033 BSS 500ML 1549-1597-COT26,6
1549-1868-AG26, 224-0028 PUNTA POLIMERO I/A: 1549-1598-COT26,6
1549-1869-AG26, 340-0751 punta pinza membrana 25 g: 1549-1600-COT26,6
1549-1886-SE26,EXT. LICITACION 1549-132-LQ22 ADQ 600 216-5385- HEPARINA SODICA 5,4
1554-733-AG26,Orden de Compra generada por invitación a compra ágil: 1554-214-COT26,6
1554-741-CM26,COMPRA URGENTE DE COMPRESAS ESTERILES,5
1577-68-CM26,Adquisición combustible gasolina 95. Delegación Presidencial Regional de Los Lagos.,6
1609-109-SE26,SERVICIOS EXTRAORDINARIOS ,4
1641-10687-TD26,Orden de Compra generada por Trato Directo ID 1641-156-FTD26,12
1641-12476-SE26,ODP-CP 04-2026/PREPARACIONES MAGISTRALES LIC. 1641-251-LR24,12
1641-13118-TD26,Orden de Compra generada por Trato Directo ID 1641-243-FTD26,6
1641-13376-AG26, amv/ 02-001-005-064 CONO DE LAMPARAS QUIRURGICAS DESECHABLES UNIVERSAL Orden de Compra generada por invitación a compra ágil: 1641-2184-COT26,12
1641-13696-AG26,MVU/2026 - a compra ágil: 1641-2292-COT26 - AGUJA CATETER CAMARA IMPLANTABLE 22 G X 19/20 MM.,6
1641-9278-SE26,MOC/FEBRERO 2026 LIC 1288-43-LR24/ PLACAS AGAR LABORATORIO MICROBIO,12
1642-350-SE26,SERVICIOS PROFESIONALES DE ENFERMERIA_PERIODO ABRIL MAY JUNIO 2026_ORDEN DE COMPRA DESDE 1642-51-LP25,6
1642-372-SE26,"SERVICIOS PROFESIONALES DE PSICOLOGIA_PERIODO ABRIL, MAYO Y JUNIO 2026_DCZ_ORDEN DE COMPRA DESDE 1642-45-LP25",6
1642-393-CM26,INSUMOS VARIOS Orden de Compra: 1642-393-CM26,6
1656-342-CM25,AGUA PURIFICADA,12
1667-200-TD26,Orden de Compra generada por Trato Directo ID 1667-9-FTD26,6
1691-729-AG26,Orden de Compra generada por invitación a compra ágil: 1691-489-COT26,4
1691-753-AG26,"JBCP-ACIDOS GRASOS, APOSITO, HOSP. DOMICILIARIA compra ágil: 1691-518-COT26",4
1691-834-AG26,Orden de Compra generada por invitación a compra ágil: 1691-606-COT26,6
1692-289-AG26,ORDEN DE COMPRA GENERADA POR INVITACIÓN A COMPRA AGIL: 1692-257-COT27.  ADQUISICIÓN DE PRODUCTOS SWITCH DE ESCRITORIO DE 8 PUERTOS Y CABLE HDMI 4K.,4
1692-290-TD26,Orden de Compra generada por Trato Directo ID 1692-16-FTD26,4
1692-291-TD26,Orden de Compra generada por Trato Directo ID 1692-17-FTD26,4
1697-99-AG26,COMPRA DE INSUMO COMPUTACIONAL PARA STOCK DE BODEGA CAPJ ZONAL ANTOFAGASTA Orden de Compra generada por invitación a compra ágil: 1697-41-COT26,6
1705-289-AG26,COMPRA DE CINTAS DE GLICEMIA MAYO-DIC: 1705-175-COT26,4
1718-389-AG26,Orden de Compra generada por invitación a compra ágil: 1718-412-COT26,6
1741-130-AG26,"GALLETONES, JUGOS Y OTROS - ORG. COMUNITARIOS N° 7...compra ágil: 1741-119-COT26",6
1746-43-SE26,SUSTRATO PARA ANIMALES 1746-7-L126,12
1746-44-SE26,ALIMENTOS REACTIVOS BIOLÓGICOS 1746-8-L126,12
1746-89-AG26,BOLSAS PLÁSTICAS TRANSPARENTES,6
1755-38-AG26,MATERIALES DE OFICINA PARA IMPLEMENTAR PROYECTOS DE A.T.P A E.E EPJA SAAT 2026. SOL012_EDUC26_JCC,12
1755-47-CM26,Vales de Gas. SOL03_EDUC26_JMC,12
1755-58-AG26,MATERIALES DE OFICINA. IMPLEMENTAR PROYECTOS DE A.T.P A E.E EPJA SAAT 2026. CEIA CURICO. SOL015_EDUC26_JCC,12
1755-60-AG26,INSUMOS DE ASEO. IMPLEMENTAR PROYECTOS DE A.T.P A E.E EPJA SAAT 2026. CEIA CURICO. SOL015_EDUC26_JCC,12
1755-95-AG26,INSUMOS ALIMENTACION. IMPLEMENTAR PROYECTOS DE A.T.P A E.E EPJA SAAT 2026. COLEGIO ANTAMARO. SOL021_EDUC26_JCC,12
1852-2-AG26,Orden de Compra generada por invitación a compra ágil: 1852-1-COT26,12
1869-6-AG26,Adquisición Papel Higiénico Sernatur Coquimbo,6
1870-12-AG26,ARRIENDO VEHICULO INSPECCION INSLA DE PASCUA,6
1905-10-SE26,Servicio de Aseo Cochrane 2026,12
1905-12-SE26,Servicio de Aseo Chile Chico 2026,12
1947-2154-SE26,810- SERVICIO DE HIGIENE HOSPITALARIA- HIGIENE HOSPITALARIA - MARZO 2026- (MMT),6
1962-206-AG26,CDP OVALLE: COMPRA ARTICULOS ESCOLARES PARA INTERNOS(AS) A IMPORTADORA  BRUMAI,6
1965-192-CM26,CP PTA ARENAS COMPRA DE ALIMENTOS MES ABRIL,6
1965-209-AG26,CP PTA ARENAS COMPRA DE VERDURAS FRESCAS MES ABRIL  1965-113-COT26,9
1965-218-AG26,CP PTA ARENAS COMPRA DE VERDURAS MES ABRIL 1965-113-COT26,4
1968-989-CM26,C.P.F. TEMUCO COMPRA FRUTAS Y VERDURAS PARA CENTRAL ALIMENTACION ,6
1973-1461-SE26,(MPC) SUMINISTRO DESDE 1973-76-LP24,6
1978-324-SE26,L.P. 1978-70-LE25 / ARRIENDO DE PC CSMC CAUQUENES,6
2107-742-TD26,Orden de Compra generada por Trato Directo ID 2107-233-FTD26,6
2109-772-AG26,Orden de Compra generada por invitación a compra ágil: 2109-211-COT26,6
2111-8559-SE26,2412410009 KIT DE DETENCIÓN DE CARBAPENEMASAS DE LICITACION 2111-11-LE24,6
2147-203-AG26,ENEMA FOSFATO ADULTO / FSC N°01 compra ágil: 2147-147-COT26,4
2147-215-AG26,BATERÍA PARA MONITOR MULTIPARÁMETRO / FSC N°15 compra ágil: 2147-121-COT26,4
2151-141-CM26,Orden de Compra: 2151-141-CM26,6
2151-142-CM26,Orden de Compra: 2151-142-CM26,6
2153-302-AG26,MATERIALES DE FERRETERIA BROCAS 2153-241-COT26,6
2170-447-AG26,BAJADAS DE SUERO PARA BOMBA DE INFUSIÓN CONTINUA,4
2170-455-AG26,"JABON GLICERINA 950 CC dispensador , COMPATIBLE CON DISPENSADORES ECOLAB",4
2175-99-SE26,SERVICIO DE TRASLADO PARA FISCAL HACIA JUZGADO FAMILIA VALLENAR 2175-3-LP26,6
2176-205-SE26,SERV MVTO. MOBILIARIO ICAV 30-04-2026,6
2180-43-SE26,COMBUSTIBLE PARA CAPJ,6
2183-58-AG26,basureros metalicos con tapa compra ágil 2183-9-COT26,6
2186-371-SE26,CARNES MAYO PACIENTES,6
2258-3357-CM26,Pasajes aereos: 2258-3357-CM26,12
2258-3451-SE26,PACIENTE 924180 COT 1557,12
2258-3506-SE26,ORDEN DE COMPRA DESDE 2258-205-LQ24,6
2258-3513-SE26,ORDEN DE COMPRA DESDE 2258-184-LQ23,6
2258-3558-SE26,ORDEN DE COMPRA DESDE 2258-224-LQ25,4
2279-199-AG26,SP 288 compra ágil: 2279-178-COT26,6
2281-589-AG26,Orden de Compra generada por invitación a compra ágil: 2281-766-COT26 / ADQUISICIÓN 75 COLCHONES DE ESPUMA 20 CM PARA DEPTO RESPUESTA Y RECUPERACION,6
2284-332-AG26,GLUCOMETRO ACCU CHEK  - FARMACIA MUNICIPAL ZONA SUR DR. CARLOS LORCA TOBAR - SOLICITUD Nº5825 : 2284-224-COT26,6
2291-712-CM26,"NP 01ADM.MUN,NP 13EDIF.CONS,NP 23BIB.MUN,NP 17RRHH,NP 04BIC.",6
2298-295-AG26,Orden de Compra generada por invitación a compra ágil: 2298-126-COT26 - MATERIALES PARA TALLERES VARIOS PROGRAMA TVI 2025,6
2318-308-AG26,Orden de Compra generada por invitación a compra ágil: 2318-236-COT26,6
2322-270-AG26,Orden de Compra generada por invitación a compra ágil: 2322-207-COT26.   Adquisición de premios para Programa de Educación Ambiental ,6
2324-541-AG26,"ASPIRADORAS PARA CONSISTORIAL 1, ADMINISTRACIÓN MUNICIPAL",6
2328-389-AG26,ADQUISICION DE INSUMOS SALA DE MUSCULACIÓN LICEO ANDRES BELLO.FICHA 23164,6
2332-480-AG26,7116 ADQUISICION DE INSUMOS PARA EL PROGRAMA DE REHABILITACIÓN DEL DEPARTAMENTO DE SALUD MUNICIPAL,6
2348-166-SE26,ADQUISICIÓN DE INSUMOS INFORMATICOS MOUSE,12
2393-1162-AG25,Orden de Compra generada por invitación a compra ágil: 2393-1393-COT25,12
2393-1616-SE25,ORDEN DE COMPRA DESDE 2393-10-L125,12
2393-209-AG26,Orden de Compra generada por invitación a compra ágil: 2393-221-COT26,12
2393-310-AG26,Orden de Compra generada por invitación a compra ágil: 2393-338-COT26,12
2393-329-CM26,Orden de Compra: 2393-329-CM26,12
2393-348-AG26,Orden de Compra generada por invitación a compra ágil: 2393-370-COT26,12
2393-352-AG26,Orden de Compra generada por invitación a compra ágil: 2393-387-COT26,12
2393-387-AG26,EQUIPOS DE AUDIO - SP. 456 - Orden de Compra generada por invitación a compra ágil: 2393-392-COT26,12
2393-401-AG26,TRITURADORA DE PAPEL SP. 526 - Orden de Compra generada por invitación a compra ágil: 2393-432-COT26,12
2393-430-AG26,Orden de Compra generada por invitación a compra ágil: 2393-470-COT26,12
2393-432-AG26,Orden de Compra generada por invitación a compra ágil: 2393-477-COT26,12
2393-439-AG26,Orden de Compra generada por invitación a compra ágil: 2393-478-COT26,12
2393-459-AG26,Orden de Compra generada por invitación a compra ágil: 2393-485-COT26,12
2393-460-AG26,Orden de Compra generada por invitación a compra ágil: 2393-482-COT26,12
2393-466-AG26,Orden de Compra generada por invitación a compra ágil: 2393-480-COT26,12
2393-471-AG26,Orden de Compra generada por invitación a compra ágil: 2393-515-COT26,12
2408-320-AG26,Orden de Compra generada por invitación a compra ágil: 2408-76-COT26,6
2416-59-AG26,"ADQUIISCION DE TRITURADORA CA: 2416-50-COT26,  MEMO N°189/ C.P.C",6
2416-67-AG26,ADQUISICION DE MENAJE CA: 2416-66-COT26/ MEMO N°206/ OF DEFENSORIA,6
2424-512-AG26,SILLA ERGONOMETRICA (MJZM) / PED 12 / 1841 / ID 2424-707-COT26,6
2436-500-AG26," ADQUISICIÓN DE GALONES DE ESMALTE SINTÉTICO, NECESARIO PARA OFICINA SEÑALIZACIÓN Y DEMARCACIÓN VIAL,Orden de Compra generada por invitación a compra ágil: 2436-541-COT26",6
2446-467-AG26,Orden de Compra generada por invitación a compra ágil: 2446-388-COT26,6
2483-261-AG26,Orden de Compra generada por invitación a compra ágil: 2483-174-COT26,6
2495-112-CM26,GAS FARMACIA COMUNITARIA,4
2495-129-AG26,Orden de Compra generada por invitación a compra ágil: 2495-185-COT26,4
2594-385-AG26,"CITOFONO Y CERRADURA, OFICINA TURISMO. Orden de Compra generada por invitación a compra ágil: 2594-276-COT26",6
2595-177-AG26,Orden de Compra generada por invitación a compra ágil: 2595-138-COT26,6
2663-228-SE26,ORDEN DE COMPRA DESDE 2663-27-LE26,6
2663-234-SE26,contrato materiales de ferreteria y construccion,4
2663-235-SE26,Contrato servicio arriendo gabinete psicotecnico,4
2676-269-AG26,"1 MÁQUINA PROTECTORA DE CHEQUES, TESORERÍA, MEMO 394, ENTREGA EN 3ER PISO, C.ÁGIL2676-293-COT26, VFV",6
2680-76-AG26,"MEMO N° 54, CDP 132, ADQUSICION INSUMOS DE ALIMENTOS PARA ACTIVIDADES DE PLANIFICACION ANUAL DAEM, DECRETO ALC EX N° 934, SUBV GENERALOrden de Compra generada por invitación a compra ágil: 2680-64-COT26",6
2702-194-AG26,Orden de Compra generada por invitación a compra ágil: 2702-1-COT26,6
2704-634-AG26," (SC 1569) Servicio para el retiro, transporte y disposición final de escombros: 2704-547-COT26",6
2704-673-AG26,Orden de Compra generada por invitación a compra ágil: 2704-614-COT26,6
2704-770-AG26,Orden de Compra generada por invitación a compra ágil: 2704-684-COT26,6
2705-525-AG26,Orden de Compra generada por invitación a compra ágil: 2705-499-COT26,6
2705-542-AG26,Orden de Compra generada por invitación a compra ágil: 2705-532-COT26,4
2734-264-AG26,GDA-52235-JMG-DU-INF-DS INSUMOS COMUNAL INFORMATICA MOUSE Y TECLADO ALAMBRICO,6
2735-436-AG26,ADQUISICIÓN DE: PANELES SOLARES PORTÁTIL + INVERSORES.,6
2746-3-AG26,"SMO Registro 1172 Adquisición de tintas y tóner para impresoras del Liceo Comercial Armando Bravo Bravo, con cargo a la SEP.",6
2757-173-AG26,Adquisición de insumos de rehabilitación para CCR San Antonio de padua dependiente de la red de salud de San antonio (REHABILITACION INTEGRAL SAP).Orden de Compra generada por invitación a compra ágil: 2757-176-COT26,6
2757-751-AG25,Adquisición de insumos médicos para red de salud de San Antonio (papel de electrocardiograma).Orden de Compra generada por invitación a compra ágil: 2757-697-COT25,12
2757-752-AG25,Adquisición de insumos médicos para red de salud de San Antonio (detergente).Orden de Compra generada por invitación a compra ágil: 2757-693-COT25,12
2757-753-AG25,"Adquisición de insumos médicos para red de salud de San Antonio (sonda aspiració, foley, onda nasogastrica. llave tres pasos y ligaduras).Orden de Compra generada por invitación a compra ágil: 2757-700-COT25",12
2771-215-CM26,"SOPI N°300/ID316802, COMPRA DE COMBUSTIBLE, SOLICITADO POR ADMINISTRACION, PAC 3760-24-PC26 Orden de Compra: 2771-215-CM26",6
