Codigo,Nombre,CodigoEstado,EstadoDescripcion,FechaProcesamiento
1002588-110-AG26,Adquisición De Lanyards Y Portacredenciales; Slep Puerto Cordillera; Orden De Compra Generada Por Invitación A Compra Ágil: 1002588-43-Cot26,6,Aceptada,2026-05-03 19:49:54
1002588-112-AG26,Adquisición De Impresora; Slep Puerto Cordillera; Orden De Compra Generada Por Invitación A Compra Ágil: 1002588-44-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1002588-13-CM26,Adquisición De Resmas; Slep Puerto Cordillera; Orden De Compra: 1002588-13-Cm26,12,Recepción Conforme,2026-05-03 19:49:54
1002588-48-SE25,Adquisición Y Arriendo De Sistema Reloj Control Desde Licitación 1002588-16-Lq25,12,Recepción Conforme,2026-05-03 19:49:54
1002772-4541-AG26,"Cateter Venoso Central Duo F7 G 16/16 X 20 Cm (1002772-338-Cot26) (Ag,Parto-Pab-Pre-Parto,2204005003,Jrt)",12,Recepción Conforme,2026-05-03 19:49:54
1002772-4604-AG26,"Cable Base Calefactora Mr850,Id 1002772-669-Cot26,(Ag,Upc Pediatrica,2204005003,Mmc)",12,Recepción Conforme,2026-05-03 19:49:54
1002772-4640-SE26,"Balon Extraccion Multi 3V Desechable Id:1002772-111-Lq24 (Lc, Unidad De Procedimiento, 2204005003,Mmc)",6,Aceptada,2026-05-03 19:49:54
1002772-5418-AG26,"Insumos Hplc (Tubos/Frasco Graduado/Puntas Micropipetas/Criotubos) Id 1002772-884-Cot26 (Ag,Lab,2204005002,Cbo)",6,Aceptada,2026-05-03 19:49:54
1002772-5758-SE26,"Balon Extraccion Multi 3V Desechable Id:1002772-111-Lq24 (Lc, Unidad De Procedimiento, 2204005003,Apg)",6,Aceptada,2026-05-03 19:49:54
1002772-5792-AG26,"Aposito Adherente 8.3 X 6 Cm (Similar Tecnico Primapore) Id 1002772-987-Cot26 (Ag,Transv,2204004003,Cbo)",12,Recepción Conforme,2026-05-03 19:49:54
1002772-5798-AG26,"Guante Quirurgico N° 7 1/2 Libre Latex Id: 1002772-898-Cot26 (Ag,Transv,220400503,Cbo)",6,Aceptada,2026-05-03 19:49:54
1002772-5799-AG26,"Guante Quirurgico N° 7.0 Libre Latex Id 1002772-899-Cot26 (Ag,Transv,2204005003,Cbo)",6,Aceptada,2026-05-03 19:49:54
1002772-5804-AG26,"Frasco Humidificador Desechable Prellenado 350 Ml Id 1002772-1043-Cot26 (Ag,Transv,2204005003,Cbo)",6,Aceptada,2026-05-03 19:49:54
1002772-5871-AG26,"Trocar Etrocar Puncion Espinal Desechable 22 G X 90-103 Mm Punta Lapiz Id:1002772-1075-Cot26 (Ag,Emeradul,Medi 9C,Neuro,2204005003,Mtm)",6,Aceptada,2026-05-03 19:49:54
1002772-5882-AG26,"Punch Dermatologico Biopsia Medida 2.0 / Medida 4.0,Id 1002772-1084-Cot26,(Ag,Caae Especialidades,2204005003,Mmc)",6,Aceptada,2026-05-03 19:49:54
1002772-5888-AG26,"Toma Presion Digital Omron O Su Equivalente Id 1002772-1053-Cot26 (Ag,Cal. Vida, 2204005003,Cbo)",6,Aceptada,2026-05-03 19:49:54
1002772-5894-AG26,"Atomizador Mad Nasal3 Ml Para Adm Medicamentos (Uso Pediatrico,Id 1002772-1102-Cot26,(Ag,Emergente Infantil,2204005003,Mmc)",6,Aceptada,2026-05-03 19:49:54
1002772-5918-AG26,"Corset Jewett,Id 1002772-1135-Cot26,(Ag,Emergencia Adulto,2204004006,Mmc)",6,Aceptada,2026-05-03 19:49:54
1002772-5925-SE26,"Aposito Espuma Con Ag 10X10 Cm Mepilex Ag Id:1002772-88-Lr25 (Lc,Mediquirur 7A,2204004003,Mtm)",6,Aceptada,2026-05-03 19:49:54
1002772-5931-SE26,"Parche De Hemostasia Avanzada Absorbible De Celulosa Oxidada Neutralizada (Surgicel) (1-3) Id: 1002772-15-Lq25 (Lc, Pabellon Central Y Anestesia,2204005003,Rrc)",6,Aceptada,2026-05-03 19:49:54
1002772-5935-SE26,"Sutura De Poliglactina 3.0 Incoloro Longitud 70/ Sutura De Poliglactina 5/0, Incoloro / Sutura Poliglactina Violeta 5.0 Id: 1002772-21-Lr25 (Lc,Pabellon Central Y Anestesia,2204004003,Rrc)",6,Aceptada,2026-05-03 19:49:54
1002772-5937-AG26,"Pinza Kelly Recta 14 Cm (1-20)/Pinza Mosquito Recta 12.5 Cms Id:1002772-1169-Cot26 (Ag,Labcli,Clinforen,2204005003,Mtm)",6,Aceptada,2026-05-03 19:49:54
1002772-5941-SE26,"Sutura De Polipropileno Monofilamento/Sutura De Polipropileno Monofilamento, Calibre 4.0 Id: 1002772-27-Lr25 (Lc,Pabellon Central Y Anestesia,2204004003,Rrc)",6,Aceptada,2026-05-03 19:49:54
1002772-5942-AG26,"Sabanilla De Parto, Apósito Ultra Absorbente 75 X 91 Cm Tipo Medline O Su Equivalente Tecnico Id:1002772-1170-Cot26 (Ag,Partopabe,2204005003,Mtm)",6,Aceptada,2026-05-03 19:49:54
1002772-5949-SE26,"Bolsa Colostomia Una Pieza Adulto (1-10) Id: 1002772-105-Lr24 (Lc, Transversal, , 2204005003,Mmc)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-5951-AG26,"Cateter Con Reservorio 5.8 Fr Con Kit Introductor,Id);1002772-1189-Cot26, (Ag,Pab.Central,2204005003,Apg",6,Aceptada,2026-05-03 19:49:54
1002772-5952-SE26,"Cera Osea 2.5 Gr Id: 1002772-30-Lq25 (Lc, Unidad De Pabellon Central Y Anestesia,2204005003,Rrc)",6,Aceptada,2026-05-03 19:49:54
1002772-5953-AG26,"Asa Ginecologica Loop 2 X 1.2 Cm,Id1002772-1159-Cot26,(Ag,Parto-Pabellon Y Preparto,2204005003,Mmc)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-5956-AG26,"Aposito Transparente 10 X 12 Cm De Poliuretano De Microadhesion Selectiva (Similar Tecnico Mepitel Film)//Aposito Transparente 6 X 7 Cm De Poliuretano De Microadhesion Selectiva (Similar Tecnico Mepitel Film) Id:1002772-1172-Cot26 (Ag,Pedia,2204004003,Mtm",6,Aceptada,2026-05-03 19:49:54
1002772-5970-AG26,"Cateter Epicutaneo 1.9 A 2 Fr Monolumen Con Microintroductor Pelable, Esteril, Libre De Latex,Id:1002772-1212-Cot26;(Ag,Neonatologia,2204005003,Apg)",6,Aceptada,2026-05-03 19:49:54
1002772-5976-AG26,"Asa Ginecologica Loop 1 X 1 Cm,Id 1002772-1160-Cot26,(Ag,Parto-Pabellon Y Preparto,2204005003,Mmc)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-5977-AG26,"Acido Acetico 6% 1 Lt,Id 1002772-1161-Cot26,(Ag,Traumatologia Y Orto 10B,2204003002,Mmc)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-5979-AG26,"Electrodo Tipo Bolita Largo 5-Mm Reusable,Id 1002772-1162-Cot26,(Ag,Parto-Pábellon Y Preparto,2204005003,Mmc)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-5981-AG26,"Citoqueratina Clon Ae1/Ae3 Concentrado 1 Ml Id 1002772-1149-Cot26 (Ag,Apa,2204003002,Cbo)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-5983-AG26,"Lugol 5% 100 Cc,Id 1002772-1163-Cot26,(Ag,Parto-Pabellon Y Preparto,2204003002,Mmc)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-5984-AG26,"Monsel Sol Fc 20 Ml,Id 1002772-1164-Cot26,(Ag,Parto-Pabellon Y Preparto,2204005003,Mmc)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-5987-AG26,"Set Parche Marcapaso Transitorio Parche Zoll Adulto,Id 1002772-1103-Cot26,(Ag,Sub-Direccion De Gestion Del Cuidado,2204005003,Mmc)",6,Aceptada,2026-05-03 19:49:54
1002772-5989-AG26,"Set Parche Marcapaso Transitorio Pediatrico Zoll (2 Unidades),Id 1002772-1104-Cot26,(Ag,Sub-Direccion De Gestion Del Cuidado,2204005003,Mmc)",6,Aceptada,2026-05-03 19:49:54
1002772-5991-AG26,"Actina Musculo Especifico Monoclonal Clon Hhf Id: 1002772-1145-Cot26 (Ag,Apa,2204003002,Cbo)",6,Aceptada,2026-05-03 19:49:54
1002772-5994-AG26,"Canula Traqueostomia Neonatal Con Cuff N° 4.5 (Similar Tecnico Shiley), Id1002772-1058-Cot26,(Ag,Upc Pediatrica,2204005003,Mmc)",6,Aceptada,2026-05-03 19:49:54
1002772-5996-AG26,"Sonda De Alimentacion Larga 12Fr (Tipo Levin O Su Equivalente Tecnico),Id 1002772-1155-Cot26,(Ag,Caae Indifir.,2204005003,Mmc",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-5997-AG26,"Posicionador Espuma De Cabeza Tamaño Adulto / Posicionador Espuma De Cabeza Tamaño Pediátrico,Id 1002772-1156-Cot26,(Ag,Pabellon Central,2204005003,Mmc)",6,Aceptada,2026-05-03 19:49:54
1002772-6000-AG26,"Sutura Seda Negra N° 2/0 Con Aguja 17-20 Mm,Id 1002772-1157-Cot26,(Ag,Dialisis,Medicina 6B,2204004003,Mmc)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-6002-AG26,"Ki-67 Clon Sp6 Monoclonal Conejo 7 Ml Id 1002772-1148-Cot26 (Ag,Apa,2204003002,Cbo)",6,Aceptada,2026-05-03 19:49:54
1002772-6032-SE26,"Extensor Venoso Libre De Aguja Transparente Con 3 Puertos Y Valvula Antirreflujo Unidireccional Con Clamp Id:1002772-156-Lr25 (Lc,Upc.Pedi,2204005003,Apg)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-6037-CM26,"Silla De Ruedas Plegable Tapiz Vinil Freno Ambas Ruedas (Cm,Med Fisica,2204004006,Cbo)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-6038-CM26,"Andador Con Ruedas Y Freno (Cm,Med Fisica,2204004006,Cbo)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-6039-CM26,"Andador Plegable Sin Ruedas (Cm,Med Fisica,2204004006,Cbo)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-6040-CM26,"Clip Titanio Medio-Grande (Ligadura Mecanica) (Cm,Med Fisica,2204004006,Cbo)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-6041-CM26,"Clip Poliuretano Extra Large Sobre 6 Clip 6 X13 Mm (Cm,Med.Fisica,2204004006,Cbo)",6,Aceptada,2026-05-03 19:49:54
1002772-6043-AG26,"Kit Jeringa Single Para Inyectoras De Medio De Contraste Marca Bayer Modelo Medrad Mark 7 Arterion Mas Conector Single De 120 Cm De Alta Presión Id 1002772-1224-Cot26 (Ag,Imag,2204005003,Cbo)",6,Aceptada,2026-05-03 19:49:54
1002772-6045-SE26,"Pieza En T 22 Mm (Aerogen) Id:1002772-109-Le24 (Lc,Emeradul,2204005003,Mtm)",6,Aceptada,2026-05-03 19:49:54
1002772-6048-SE26,"Introductor De Tet Maleable Tipo Gum Elastic Bougie (Via Aerea Dificil) Adulto(1-15) Id: 1002772-147-Lr25 (Lc,Emeradul,2204005003,Mtm)",6,Aceptada,2026-05-03 19:49:54
1002772-6049-SE26,"Manguito Presion Arterial Neonatal Nº1 Compatible Con Monitor Spacelabs,Id:1002772-29-Le26,(Lc,Neonatologia,2204005003,Apg)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-6050-AG26,"Equipo Infusion Intravenosa (Scalp) 19 G X 3/4"" (1-16) Id:1002772-1194-Cot26 (Ag,Transv,2204005003,Mtm)",6,Aceptada,2026-05-03 19:49:54
1002772-6051-AG26,"Canula Mayo Guedel N° 4 (1-10)Id: 1002772-1195-Cot26 (Ag,Transv,2204005003,Mtm)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-6052-AG26,"Gasa Larga 5 X 100 X 5 1 Envase S/Hrp (Zona B)Id: 1002772-1196-Cot26 (Ag,Transv,2204004003,Mtm)",4,Enviada a Proveedor,2026-05-03 19:49:54
1002772-6060-CM26,"Pechera Con Manga Desechable (Zona A) (Cm,Transv,2204005003,Cbo)",6,Aceptada,2026-05-03 19:49:54
1002772-6061-SE26,"Riñones Desechables No Esteriles,Id:1002772-123-Lr25,(Lc,Transversal,2204005003,Apg)",6,Aceptada,2026-05-03 19:49:54
1003-46-SE26,Control De Plagas Laboratorio Regional,6,Aceptada,2026-05-03 19:49:54
1003-56-CM26,Orden De Compra: 1003-56-Cm26,6,Aceptada,2026-05-03 19:49:54
1003473-1404-AG26,Progindiferenciado 03/26 - 1003473-1131-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1481-SE26,Cert. Consumo Folio S/F-378-372,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1639-SE26,Prog. Curacion Abril 2026 (1003473-71-Lq24),12,Recepción Conforme,2026-05-03 19:49:54
1003473-1658-SE26,Prog.Sueros Abril 2026 - Dedsde 1003473-118-Lp25,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1662-SE26,Prog. Endoscopia Abril 2026 (1003473-133-Le25),12,Recepción Conforme,2026-05-03 19:49:54
1003473-1674-CM26,Prog. Curacion Abril 2026,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1701-SE26,Prog.Sueros Abril 2026 - 1003473-118-Lp25,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1722-SE26,Prog Pabellon 04/2026 Desde 1003473-84-Lp25,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1727-AG26,Prog Dental 04/26 Compra Ágil: 1003473-1590-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1734-CM26,Prog. Curacion Abril 2026,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1736-AG26,Prog. Pabellon: Abril 2026 / Cuadro Desechable Post- Operatorio Talla Universal A Compra Ágil: 1003473-1524-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1748-AG26,Prog.Pabellon Abril 2026-Compra Ágil: 1003473-1526-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1774-AG26,Prog. Pabellon: Abril 2026 / Aguja Punta Lapiz 27X3.5 A Compra Ágil: 1003473-1582-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1781-SE26,Hemodinamia Abr-2026/ Desde 1003473-29Lp25,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1792-SE26,Hemodinamia Abr-2026/ Desde 1003473-29Lp25,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1822-AG26,Prog.Anatomia Patologica Abril 2026-Compra Ágil: 1003473-1603-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-1823-AG26,Prog.Anatomia Patologca Abril 2026-Compra Ágil: 1003473-1505-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1828-AG26,Prog. Pabellon: Marzo 2026 / Cierre Vascular A Compra Ágil: 1003473-1385-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1830-SE26,Prog.Upc Abril 2026 - 1003473-98-Lq23,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1881-AG26,Prog.Esterilizacion Abril 2026 -Compra Ágil: 1003473-1537-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1886-SE26,Prog Indiferenciado 04/2026,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1900-SE26,Prog Indiferenciado 04/2026,6,Aceptada,2026-05-03 19:49:54
1003473-1927-AG26,Prog. Neonatologia Abril 2026 Compra Ágil: 1003473-1714-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1932-SE26,Prog Indiferenciado 04/2026,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1944-AG26,Prog. Laboratorio Abril 2026 Compra Ágil: 1003473-1629-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-1950-AG26,Prog. Pabellon: Abril 2026 A Compra Ágil: 1003473-1848-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1983-AG26,Prog.Pabellon: Abril 2026 A Compra Ágil: 1003473-1873-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-1984-AG26,Prog. Neonatologia Abril 2026 Compra Ágil: 1003473-1906-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2002-AG26,Prog.Medicina Fisica Abril 2026 -Compra Ágil: 1003473-1803-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2016-AG26,Prog Indiferenciado 04/2026 1003473-1595-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-2030-AG26,Prog.Esterilizacion Abril 2026-Compra Ágil: 1003473-1849-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2034-AG26,Prog.Esterilizacion Abril 2026-Compra Ágil: 1003473-1817-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2040-AG26,Prog.Esterilizacion Abril 2026-Compra Ágil: 1003473-1820-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2049-AG26,Prog Pabellon Abril 2026 Compra Ágil: 1003473-1876-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2080-AG26,Prog. Pabellon: Abril 2026 A Compra Ágil: 1003473-1763-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2098-AG26,Prog Indiferenciado 04/2026 1003473-1831-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2123-AG26,Prog. Neonatologia Abrl 2026 Compra Ágil: 1003473-1964-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2140-SE26,Hemodinamia Abr-2026/ Desde 1003473-30-Lp25,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2144-AG26,Prog Indiferenciado 04/2026 1003473-2059-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-2148-AG26,Prog Indiferenciado 04/2026 1003473-2067-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2159-AG26,Erp 902995 Anatomia Patologica -Compra Ágil: 1003473-1913-Cot26,12,Recepción Conforme,2026-05-03 19:49:54
1003473-2162-AG26,Prog.Esterilizacion Abril 2026 - Compra Ágil: 1003473-1809-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-2174-TD26,Orden De Compra Generada Por Trato Directo Id 1003473-32-Ftd25,6,Aceptada,2026-05-03 19:49:54
1003473-2175-SE26,Dialisis Peritoneal Mayo 2026-Desde 1003473-36-Lq24,6,Aceptada,2026-05-03 19:49:54
1003473-2177-AG26,Prog. Pabellon: Abril 2026 A Compra Ágil: 1003473-2052-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-2179-SE26,Prog.Upc Mayo 2026- 1003473-1-Lq23,4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2180-AG26,Prog: Pabellon: Abril 2026 Compra Ágil: 1003473-1950-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-2182-AG26,Prog Indiferenciado 04/2026 1003473-2084-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2183-CM26,Prog Indiferenciado 04/2026 1003473-2183-Cm26,4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2186-CM26,Hemodinamia Abr-2026/ Paquete De Ropa,4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2187-SE26,Prog. Neonatologia Mayo 2026 2026 (1003473-177-Lp25),4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2188-AG26,Prog:Pabellon: Abril 2026 Compra Ágil: 1003473-1910-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-2189-AG26,Prog: Pabellon: Abril 2026 Compra Ágil: 1003473-1729-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-2190-AG26,Prog: Pabellon: Abril 2026 Compra Ágil: 1003473-2037-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2192-AG26,Prog: Pabellon: Abril 2026 Compra Ágil: 1003473-1940-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2193-AG26,Prog: Pabellon: Abril 2026 A Compra Ágil: 1003473-2060-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2195-AG26,Prog: Pabellon: Abril 2026 Compra Ágil: 1003473-1932-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2196-AG26,Prog: Pabellon: Abril 2026 Compra Ágil: 1003473-1737-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-2204-AG26,Prog: Pabellon: Abril 2026 Compra Ágil: 1003473-2054-Cot26,4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2205-AG26,Prog: Pabellon: Abril 2026 Compra Ágil: 1003473-1992-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-2206-AG26,Prog: Pabellon: Abril 2026 Compra Ágil: 1003473-2055-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-2207-CM26,Prog.Pabellon Abril 2026 - Orden De Compra: 1003473-2207-Cm26,6,Aceptada,2026-05-03 19:49:54
1003473-2208-SE26,Prog: Pabellon:Abril 2026 Desde 1003473-56-Lp25,6,Aceptada,2026-05-03 19:49:54
1003473-2210-AG26,Erp N°902686/Insumos Salud Ocupacional/(Compra Ágil: 1003473-1999-Cot26),4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2211-AG26,Erp N°902686/Insumos Salud Ocupacional/(Compra Ágil: 1003473-1998-Cot26),4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2212-AG26,Erp N°902686/Insumos Salud Ocupacional/(Compra Ágil: 1003473-2001-Cot26),4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2213-AG26,Erp N°902684/Insumos Varios/(Compra Ágil: 1003473-1893-Cot26),4,Enviada a Proveedor,2026-05-03 19:49:54
1003473-2217-SE26,Prog. Antisepticos Mayo 2026 (1003473-149-Le25),6,Aceptada,2026-05-03 19:49:54
1003473-2218-SE26,Prog. Antisepticos Mayo 2026 (1003473-84-Lq24),6,Aceptada,2026-05-03 19:49:54
1003473-2232-AG26,Dialisis Peritoneal Mayo 2026-Compra Ágil: 1003473-2102-Cot26,6,Aceptada,2026-05-03 19:49:54
1003473-28-AG26,Prog Indiferencaido 01/26 - 1003473-5891-Cot25,12,Recepción Conforme,2026-05-03 19:49:54
1003473-61-SE26,Prog.Medicina Fisica Mayo 2026 - 1003473-98-Lq23,6,Aceptada,2026-05-03 19:49:54
1003473-724-SE26,Prog Indiferenciado 04/26 - 1003473-87-Le25,12,Recepción Conforme,2026-05-03 19:49:54
1003473-85-SE26,Prog.Upc Mayo 2026-Desde 1003473-2-Lq23,6,Aceptada,2026-05-03 19:49:54
1003780-29-SE24,Serv Fotográfico Difusión Proy Nueva Alameda Provi,12,Recepción Conforme,2026-05-03 19:49:54
1004-63-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1004-7-Cot26 Insumos Soldadura,9,Desconocido,2026-05-03 19:49:54
1004-67-AG26,Orden De Compra Generada Por Invitación A Compra Ágil: 1004-6-Cot26 Fierro Liso Redondo,9,Desconocido,2026-05-03 19:49:54
1005498-42-TD26,Orden De Compra Generada Por Trato Directo Id 1005498-5-Ftd26,12,Recepción Conforme,2026-05-03 19:49:54
1005498-63-TD26,Orden De Compra Generada Por Trato Directo Id 1005498-26-Ftd26,4,Enviada a Proveedor,2026-05-03 19:49:54
1005498-65-TD26,Orden De Compra Generada Por Trato Directo Id 1005498-27-Ftd26,5,En Proceso,2026-05-03 19:49:54
1005498-66-TD26,Orden De Compra Generada Por Trato Directo Id 1005498-28-Ftd26,6,Aceptada,2026-05-03 19:49:54
