Codigo,Nombre,CodigoEstado
1057402-4607-SE26,PABELLON.ABRIL.PARCHE.FIJACION.9X12.(INS),12
1057402-4829-AG26,(5074) Adquisicion de materiales para confección mobiliarios Pre- Quirúrgico. Compra ágil: 1057402-632-COT26,6
1057402-4858-SE26,GENERALES/MAYO 2026/PAPEL MONITOR (INS),12
1057402-4938-SE26,ESTERILIZACION/MAYO 2026/INDICADOR LAVADO(INS),6
1057402-4993-TD26,Orden de Compra generada por Trato Directo ID 1057402-179-FTD25,4
1057402-4998-SE26,CAE MUJER/MAYO/CANULA PIPELLE DE CORNIER (iNS),4
1057402-5030-SE26,ASEO QX/MAYO/TERAPIA VAC (INS),4
1057402-5033-SE26,NC/MAYO/BERIPLAST 1-3 ML (INS),4
1057402-5037-SE26,NC/MAYO/COLAGENO HEMOSTATICO (INS),4
1057402-5049-SE26,VASCULAR/MAYO/VENDA CINTELA (iNS),6
1057402-5051-SE26,VASCULAR/MAYO/CATETER SWAN GANZ 7 FR (iNS),4
1057402-5079-TD26,Orden de Compra generada por Trato Directo ID 1057402-68-FTD26,4
1057402-5087-SE26,UPC/MAYO/KIT COBERTURA ESTERIL (INS),4
1057402-5111-AG26,(5074) Suscripción de licencia ZOOM Pro. Orden de Compra generada por invitación a compra ágil: 1057402-706-COT26,4
1057402-5130-SE26,PABELLON.MAYO.ANEST.ABRIL.STIMUPLEX.(INS),6
1057402-5155-TD26,Orden de Compra generada por Trato Directo ID 1057402-71-FTD26,4
1057414-337-SE26,CS-SERVICIO DE MOVILIZACIÓN CENTRO DE APOYO COMUNITARIO MES DE ABRIL DE 2026- 22.08.007 - BDSS217819-(aag),4
1057414-338-SE26,CS-SERVICIO DE MOVILIZACIÓN CENTRO DE APOYO COMUNITARIO MES DE MARZO DE 2026- 22.08.007 - BDSS217819-(aag),4
1057417-11378-CM26,"IG msp CM Pedido Mayo, Compra Alimentos",12
1057417-11843-SE26,SG PMT LP OP TRASLADOS DE PASAJEROS LINEA N°1: DIALISIS MARZO 2026 / MEMO N°427.722,4
1057417-11844-SE26,SG PMT LP OP TRASLADOS DE PASAJEROS INCORPORACIÓN LINEA N°3: HOSPITALIZACION DOMICILIARIA MARZO 2026 / MEMO N°427.722,4
1057417-11846-SE26,SG PMT LP OP TRASLADOS DE PASAJEROS LINEA N°3: HOSPITALIZACION DOMICILIARIA MARZO 2026 / MEMO N°427.722,4
1057417-11848-SE26,SG PMT LP OP TRASLADOS DE PASAJEROS LINEA N° 4: VEHÍCULOS C.R. SALUD MENTAL - MARZO 2026 / MEMO N°427.722,4
1057417-11850-SE26,SG PMT LP OP TRASLADOS DE PASAJEROS LINEA N° 4: SALUD MENTAL (PRAIS) - MARZO 2026 / MEMO N°427.722,4
1057417-11898-AG26,"SG FVS AG NAP SDEA ADQUISICIÓN DE BICICLETA ESTÁTICA DE DISEÑO RECLINADO, SOL. N°404.514. (Orden de Compra generada por invitación a compra ágil: 1057417-1881-COT26)",6
1057417-11922-AG26,"IG jpg AG, Pedido mayo 2026 carro materno fetal",6
1057417-11926-SE26,"IG msp LP S.A. 429144, Compra de Bolsas de Poliet. Hospital de campaña",6
1057428-283-SE26,1057428-34-LP25,6
1057429-1055-AG26,ALIMENTOS VARIOS (F),12
1057429-1075-AG26, ARTICULOS DE LIBRERIA,12
1057429-1114-CM26,GAS LICUADO CALDERAS y LAVANDERÍA,12
1057429-841-AG26, ALIMENTOS VARIOS (F),12
1057429-992-SE26,"OXÍGENO DE 10M3 ENTREGA PARCIALIZADA y AIRE DE 0,7 M3",12
1057430-1263-AG26,Reposición Insumo Esterilización (Cepillo limpia lumen),6
1057434-480-AG26,VIDRIO IONOMERO CHEMFIL KIT CEMENTO MOLAR UNIDAD DENTAL CVMF 2026. ,12
1057438-93-CM26,OC: 1057438-93-CM26 Diesel ambulancias,6
1057439-2984-AG26,Orden de Compra generada por invitación a compra ágil: 1057439-2594-COT26,4
1057439-2990-AG26,Frasco 30ml Orden de Compra generada por invitación a compra ágil: 1057439-2596-COT26,4
1057439-3178-AG26,abarrotes varios mayo/ 		1057439-2820-COT26,4
1057439-3187-AG26,OVEROL DESECHABLE / 	1057439-2744-COT26,4
1057439-3191-AG26,articulos de aseo varios / 		1057439-2878-COT26,4
1057439-3207-TD26,Orden de Compra generada por Trato Directo ID 1057439-521-FTD26,4
1057439-3209-TD26,Orden de Compra generada por Trato Directo ID 1057439-525-FTD26,4
1057439-3221-AG26,CINTA DE SILICONA AZUL MINI PARA OCLUSION E IDENTIFICACION VASCULAR: 1057439-2866-COT26,6
1057439-3224-AG26,Orden de Compra generada por invitación a compra ágil: 1057439-2814-COT26,6
1057439-3228-TD26,Orden de Compra generada por Trato Directo ID 1057439-531-FTD26,4
1057439-3240-AG26,CARRO PORTA UTENSILIOS DE ASEO / 1057439-2870-COT26,4
1057439-3241-SE26,Jabón liquido Mayo ,4
1057439-3244-AG26,Orden de Compra generada por invitación a compra ágil: 1057439-2782-COT26,4
1057472-8221-SE26,Compra de Insumos Clínicos,6
1057472-8645-AG26,INSUMOS CLINICOS MAYO ,6
1057472-8711-SE26,ORDEN DE COMPRA DESDE 1057472-15-LQ24,4
1057472-8712-SE26,ORDEN DE COMPRA DESDE 1057472-15-LQ24,4
1057472-8713-SE26,ORDEN DE COMPRA DESDE 1057472-15-LQ24,4
1057472-8714-SE26,ORDEN DE COMPRA DESDE 1057472-138-LQ23,4
1057472-8715-SE26,ORDEN DE COMPRA DESDE 1057472-138-LQ23,4
1057472-8716-SE26,ORDEN DE COMPRA DESDE 1057472-138-LQ23,4
1057473-110-CM26,"Alcohol isopropilico 70%, bajada infusion, guantes de nitrilo DESPACHO PARCIAL",12
1057473-142-AG26,Gel conductor dicardio 250 ml COT 1057473-142-AG26,12
1057473-259-TD25,Orden de Compra generada por Trato Directo ID 1057473-2-FTD25,12
1057473-42-CM26,INSUMOS MEDICOS DESPACHO PARCIALIZADO,12
1057473-438-CM25,INSUMOS MEDICOS,12
1057473-519-AG25,Compra Ágil 1057473-242-COT25 Servicio Carga de Oxígeno Medicinal,12
1057473-82-CM26,"Algodon Torula, Mascarilla 3 capas, jeringas 10 ml, Aposito gasa grande",12
1057476-424-AG26,Adquisición de pases de visita (Coordinación social)l),4
1057476-84-AG26,CALIBRADOR PARA ANTIEPILEPTICO,12
1057480-1148-AG26,Orden de Compra generada por invitación a compra ágil: 1057480-276-COT26,12
1057480-1194-AG26,Orden de Compra generada por invitación a compra ágil: 1057480-280-COT26,12
1057480-1224-SE26,ORDEN DE COMPRA DESDE 1057480-10-LP26,12
1057480-1268-SE26,ECO PLÁSTICOS CHILE SPA,12
1057480-1277-SE26,PLASTICOS MUNOFER Y COMPANIA LIMITADA,12
1057489-6116-SE26,2002220071	MASCARILLA ORONASAL TIPO PHILIPS AF531 ,12
1057489-6314-SE26,O.Q PLACAS Y TUBOS AGAR.,6
1057492-1746-SE26,INSUMOS MEDICOS PROG. MAYO,6
1057492-1758-SE26,A01S0851 ASA DE POLIPECTOMIA 2.8MM (DESECHABLE) PROG. MAYO,6
1057494-1778-SE26,BOLSA DE ASPIRACION 3LT DESECHABLE,6
1057498-1590-AG26,MC INSUMOS DENTAL Orden de Compra generada por invitación a compra ágil: 1057498-1117-COT26,12
1057498-1592-AG26,MC INSUMOS DENTAL Orden de Compra generada por invitación a compra ágil: 1057498-1115-COT26,12
1057498-1824-CM26,OA VENDA NOBAFIX ROLLO GASA ELASTICADA 10 CM X 4 MT Orden de Compra: 1057498-1824-CM26,6
1057501-3527-SE26,PROGRAMACIÓN REACTIVOS HASTA ABRIL 2026,12
1057501-4190-AG26,LOGIST  COMPRA DE  HUEVOS -1384-COT26 ABRIL 2026,12
1057501-4720-SE26,ORDEN DE COMPRA DESDE 1057501-662-LP25,6
1057501-5115-SE26,RPCA MAYO,6
1057501-5128-SE26,PROGRAMACIÓN REACTIVOS HASTA MAYO 2026,6
1057501-852-SE26,COMPRA PROYECTADA ENERO A DICIEMBRE ,12
1057503-1877-AG26,MEMO N°53 SEDILE ABRIL compra ágil: 1057503-1038-COT26,12
1057503-2134-AG26,Orden de Compra generada por invitación a compra ágil: 1057503-1005-COT26,12
1057503-2160-AG26,Orden de Compra generada por invitación a compra ágil: 1057503-1198-COT26,12
1057503-2161-AG26,Orden de Compra generada por invitación a compra ágil: 1057503-1197-COT26,12
1057503-2201-AG26,Orden de Compra generada por invitación a compra ágil: 1057503-1200-COT26,12
1057503-2276-SE26,Programación mayo 2026,12
1057503-2298-CM26,Orden de Compra: 1057503-2298-CM26 (ABRIL),12
1057503-2306-AG26,Orden de Compra generada por invitación a compra ágil: 1057503-1278-COT26,12
1057503-2323-AG26,compra ágil: 1057503-1265-COT26,12
1057503-2328-SE26,TROCAR LAPAROSCOPICO 5X100MM - MAYO,12
1057503-2336-AG26,RESUCITADOR MANUAL CON VALVULA PEEP - 1057503-1287-COT26,12
1057503-2337-AG26,RESUCITADOR MANUAL DESECHABLE PEDRIATRICO Y NEONATAL - 1057503-1288-COT26,12
1057503-2376-AG26,PINZA DE AGARRE ROBIN KELLY -  1057503-1285-COT26,12
1057503-2378-SE26,LIC. 1057503-15-LQ25 (Prog. Mayo 2026),12
1057503-2427-CM26,PROG INSUMOS CLÍNICOS MAYO,6
1057509-5379-SE26,MC TARJETA FUENTE DE PODER 40W LAVADORA NRO.4 SERVICIO DE LAVANDERIA (CONV-CRASI-CCA),6
1057509-5381-SE26,MC SELLO CHAPA DE PUERTA (CONV-CRASI-CCA),6
1057509-5395-AG26,Insumo mes de  Mayo( compra agil-bodega-JOP) 1057509-489-COT26,4
1057509-5396-SE26,Insumo mes de Mayo( convenio  HCHM-Bodega-JOP),4
1057509-5397-SE26,Insumo mes de  mayo( convenio HCHM-Bodega-JOP),4
1057509-5398-TD26,Orden de Compra generada por Trato Directo ID 1057509-1258-FTD26,9
1057509-5399-SE26,INSUMO MES DE MAYO ( Convenio HCHM-bodega-JOP)	,4
1057510-1750-CM26,Ayudas Técnicas Mayo 2026,6
1057510-1759-AG26,Orden de Compra generada por invitación a compra ágil: 1057510-770-COT26; Silla de Rueda Pediatrica,6
1057511-623-CM26,PETROLEO VEHICULOS INSTITUCIONALES MAYO 2026,4
1057512-429-AG26,INSUMOS DENTALES ORTODONCIA,4
1057513-252-SE26,ARRIENDO  FOTOCOPIADORA  E  IMPRESORA ,6
1057514-175-AG26,PARLANTE Y ANILLADORA SALUD MENTAL,6
1057531-174-CC26,Lic 2-LM Elect 31 marzo al 29 abril 2026,4
1057531-175-CC26,"Servicio Desratización, Desinsectación MARZO26",4
1057531-176-CC26,Mant. Prev Plantas Tratam Agua-Mayo2026,4
1057531-177-CC26,Arriendo e Informes Electrocardiografía ABRIL26	,4
1057531-178-SE26,Lic 4 - UCA - FFVV Abril 2026 HRN,4
1057531-180-SE26,UCA - Arriendo Bandejas Térmicas ABRIL 2026 FIN LICITACION,4
1057531-181-CM26,UCA- LACTEOS COLUN ENERO - MAYO 2026,4
1057531-184-CC26,Serv Reg Inf Control Asist Reloj Ctrol Biom ABRIL2,4
1057531-185-CC26,Arriendo Impresoras Mes Marzo 2026	,4
1057532-684-SE26,CC-RVM/Convenio de Movilización Ayekan/Abril 2026,4
1057533-209-CC26,Arriendo Impresoras Multifuncional MAR26,4
1057534-557-CC26,Reactivos Convenio Mayo,6
1057536-1055-AG26,Orden de Compra generada por invitación a compra ágil: 1057536-347-COT26,12
1057536-1360-AG26,MASCARILLAS DESECHABLES,4
1057536-1361-AG26,TRAMADOL 50 MG CM/CP,4
1057536-856-AG26,Orden de Compra generada por invitación a compra ágil: 1057536-280-COT26,12
1057539-2600-AG26,INSUMOS MEDICOS ALMACEN ABRIL/2026,12
1057539-2958-AG26,SOL 2026000359 ABLACIÓN PERCUTANEA,12
1057539-3117-CM26,productos aseo_pedido aseo y ornato,12
1057539-3162-AG26,SOL 2026000265 AGUJA MICROONDAS,12
1057539-3307-SE26,"Memo 53, Eq. Industriales, Mtto. Caldera Biomasa	",6
1057539-3421-AG26,INSUMOS MEDICOS ALMACEN MAYO/2026,6
1057539-3440-SE26,1057539-187-LR24 TRASLADO DE PACIENTE EN AVION AMBULANCIA AEREA_MEMO 81,6
1057539-3441-SE26,1057539-187-LR24 TRASLADO DE PACIENTE EN AVION AMBULANCIA AEREA_MEMO 82,6
1057539-3442-SE26,1057539-187-LR24 TRASLADO DE PACIENTE EN AVION AMBULANCIA AEREA_MEMO 83,6
1057539-3443-SE26,1057539-187-LR24 TRASLADO DE PACIENTE EN AVION AMBULANCIA AEREA_MEMO 84,6
1057539-3464-AG26,contención mamo pie lavanderia 2026-25compra ágil: 1057539-1677-COT26,6
1057539-3518-SE26,INSUMOS MEDICOS MAYO/2026,4
1057539-3525-CM26,INSUMOS MEDICOS MAYO/2026,4
1057540-1270-CM26,"AUL, COMPRA INSUMOS TRANSVERSALES  P/1080",4
1057543-799-CM26,Orden de Compra: 1057543-799-CM26,6
1057544-9325-TD26,Orden de Compra generada por Trato Directo ID 1057544-85-FTD26,6
1057544-9329-SE26,ORDEN DE COMPRA DESDE 1057544-174-LR25	,6
1057545-479-CM26,Orden de Compra: 1057545-479-CM26 COMPRA PASAJES OSORNO-SANTIAGO-OSORNO IDA 13 DE MAYO Y REGRESO 16 DE MAYO FUNCIONARIO RENE FRANJOLA CONTRERAS ,12
1057545-497-AG26,SILLA ERGONOMICA GRANDE PARA FUNCIONARIO Orden de Compra generada por invitación a compra ágil: 1057545-70-COT26,6
1057545-503-SE26,Serv. Mantención Hogar Protegido Enero 26,4
1057545-504-SE26,Serv. Mantención Hogar Protegido Febrero 26,4
1057545-505-SE26,Serv. Mantención Hogar Protegido Marzo 26,4
1057547-6288-SE26,ORDEN DE COMPRA DESDE 1057547-311-LE25,12
1057547-6360-SE26,ORDEN DE COMPRA DESDE 1057547-427-LQ24,12
1057547-6496-SE26,ORDEN DE COMPRA DESDE 1057547-209-LQ25,6
1057547-6615-AG26,Orden de Compra generada por invitación a compra ágil: 1057547-980-COT26,6
1057547-6649-SE26,ORDEN DE COMPRA DESDE 1057547-513-LE25,6
1057547-6690-AG26,Orden de Compra generada por invitación a compra ágil: 1057547-1055-COT26,6
1057547-6710-TD26,Orden de Compra generada por Trato Directo ID 1057547-30-FTD26,6
1057547-6711-SE26,ORDEN DE COMPRA DESDE 1057547-399-LP24,4
1057548-425-AG26,compra ágil: Moause pad y apoya teclado 1057548-253-COT26,4
1057548-452-SE26,Manómetro/regulador de oxígeno lic 1057545-14-LQ25,4
1057548-453-CM26,Orden de Compra: Suturas clip 1057548-453-CM26,4
1057548-459-CM26,Orden de Compra: Liga clip 1057548-459-CM26,4
1057548-460-CM26,Orden de Compra: Endozime 1057548-460-CM26,4
1057548-461-CM26,Orden de Compra: Venda apósito  1057548-461-CM26,4
1057548-463-CM26,Orden de Compra:Insumos esterilización y pabellón 1057548-463-CM26,4
1057548-464-CM26,Orden de Compra:Insumos esterilización (oc parcializada en 2 entregas)1057548-464-CM26,4
1057548-465-CM26,Orden de Compra: Insumos pabellón 1057548-465-CM26,4
1057548-466-CM26,Orden de Compra: Insumos esterilización y pabellón 1057548-466-CM26,4
1057548-467-SE26,Insumos sala de lavado según lic 1057545-51-LP25,4
1057548-468-SE26,Insumos sala de lavado según lic 1057545-51-LP25,6
1057548-470-SE26,Insumos esterilización según lic 1057545-48-LP25,4
1057550-148-SE26,Convenio Suministro de Obras Menores,4
1057552-305-AG26,Orden de Compra generada por invitación a compra ágil: 1057552-166-COT26,12
1057552-325-AG26,Orden de Compra generada por invitación a compra ágil: 1057552-193-COT26,12
1057552-378-SE26,Mantención Preventiva de Equipos clínicos,4
1057627-8-AG26,ARTICULOS DE ASEO CENTRO RECREACIONAL SANTA JUANA - 177 - 1057627-15-COT26,4
1057731-16-AG26,JUEGOS DE SABANAS - BIENESTAR,6
1057804-10-AG26,1057804-10-AG26 Piscina de Pelotas COSAM,6
1057822-5-AG26,ADQUISICIÓN DE TELEVISORES PARA HGGB - PROYECTO CONSERVACIÓN PSIQUIATRÍA,6
1057931-27-AG26,JVZ Compra ágil: 1057931-21-COT26,4
1057931-28-AG26,JVZ compra ágil: 1057931-19-COT26,4
1057944-14-AG26,SILLAS CON DISEÑO ERGONOMETRICO - 1057944-14-COT26,12
1058012-1003-SE26,(FAR) COMITÉ FARMACIA MAYO/ DEUCRAVACITINIB 6 MG CM,12
1058012-1007-SE26,(FAR) FARMACIA AMBULATORIA MAYO / PANCREATINA 10.000 UI CP,12
1058012-1017-SE26,(FAR) FARMACIA AMBULATORIA MAYO / QUETIAPINA 50 MG CM LP,12
1058012-1028-SE26,(FAR) MEDICAMENTO ONCOLOGÍA MAYO / CARFILZOMIB 60 MG LIOFILIZADO SOL INY,12
1058012-1091-SE26,(FAR) STOCK CRITICO MEDICAMENTOS DE ONCOLOGIA/ BLEOMICINA 15 U.I. LIOFILIZADO PARA SOLUCION INYECTABLE,6
1058012-1095-SE26,"(FAR) FALTA CENABAST MAYO/ FOSFATO DE SODIO MONOBASICO 19 GR, FOSFATO DE SODIO DIBASICO 7 GR, CONT DE SODIO (P/DOSIS): 4,4 GR, ENEMA ADULTO",6
1058012-891-SE26,(FAR) RECETARIO MAGISTRAL NO ESTERIL MAYO / POLIESTIRENO SULFONATO DE CALCIO POTE 400 GRS,12
1058012-919-SE26,(FAR) INMUNOSUPRESORES MAYO / ALFACETOANALOGOS DE AMINOACIDOS CM,12
1058012-959-SE26,(FAR) FARMACIA DOSIS UNITARIA MAYO / CEFPODOXIMA 200 MG CM,12
1058012-962-SE26,(FAR) FARMACIA DOSIS UNITARIA MAYO / CLARITROMICINA 250 MG 5 ML FC,12
1058012-970-SE26,(FAR) FARMACIA DOSIS UNITARIA MAYO / NISTATINA 100.000 UI OV,12
1058012-978-SE26,(FAR) FARMACIA DOSIS UNITARIA MAYO / CLORAMFENICOL 1% UNGÜENTO OFTALMICO TUBO,12
1058024-762-AG26,FA CPS AG PEDIDO JUNIO 2026 ,6
1058024-767-AG26,FA JAT AG PEDIDO JUNIO 2026,6
1058028-13-AG26,AG Compra de Medicamento Zuclopentixol para el Hospital de Laja - REQ. 9 - 220400400102 - Folio 54.292 (sma),5
1058036-345-AG26,Programa ITS Recetarios Magistrales,6
1058043-922-AG26,"CIPROFLOXACINO 0.3%, DEXAMETASONA 0.1% SOL. OTICA FC 7.5 ML",6
1058043-947-AG26,ERITROMICINA ETILSUCCINATO CM 500 MG,6
1058043-969-AG26,INSULINA GLARGINA 300 UI / ML LAPICES DESECHABLES,6
1058043-972-AG26,216-0004- AGUA BIDESTILADA AM 1000 ML AM DEBE SER APIROFLEX,4
1058045-464-AG26,Orden de Compra generada por invitación a compra ágil: 1058045-293-COT26,6
1058078-1252-SE26,ORDEN DE COMPRA DESDE 1058078-17-LP26,6
1058078-1500-SE26,ORDEN DE COMPRA DESDE 1058078-90-LR25,6
1058078-1502-AG26,Orden de Compra generada por invitación a compra ágil: 1058078-375-COT26,6
1058078-1509-SE26,ORDEN DE COMPRA DESDE 1058078-69-LQ25	,6
1058078-1511-SE26,ORDEN DE COMPRA DESDE 1058078-87-LE25,4
1058078-1512-SE26,ORDEN DE COMPRA DESDE 1058078-50-LE24	,4
1058086-2374-SE26,ORDEN DE COMPRA DESDE 1058086-2-LP26,6
1058086-2385-SE26,ORDEN DE COMPRA DESDE 1058086-22-LR24,6
1058086-2388-SE26,ORDEN DE COMPRA DESDE 1058086-27-LR24,6
1058086-2390-SE26,ORDEN DE COMPRA DESDE 1058086-21-LR24,6
1058086-2391-SE26,ORDEN DE COMPRA DESDE 1058086-23-LR24,6
1058088-180-SE26,PROGRAMA MAYO/DESDE 1058088-24-LP25; M01D0273 DAPAGLIFLOZINA 10 MG/COMPRA EXTRAORDINARIA POR NO CUMPLIMIENTO CENABAST - FAVOR DESPACHAR URGENTE.,4
1058090-611-SE26,POLIESTIRENO SULFATO SODICO FCO 400 GR,6
1058094-733-AG26,LPR MEDICAMENTOS  compra ágil: 1058094-711-COT26,6
1058094-736-AG26,LPR MEDICAMENTOS compra ágil: 1058094-688-COT26,6
1058094-737-AG26,LPR MEDICAMENTOS a compra ágil: 1058094-707-COT26,6
1058094-738-AG26,LPR MEDICAMENTOS  compra ágil: 1058094-708-COT26,6
1058095-730-SE26,PROGRAMA RECETARIO MAGISTRAL MAYO 2026,6
1058095-739-SE26,PROGRAMA RECETARIO MAGISTRAL MAYO 2026,6
1058095-742-SE26,PROGRAMA RECETARIO MAGISTRAL MAYO 2026,6
1058097-451-AG26,Orden de Compra generada por invitación a compra ágil: 1058097-320-COT26,12
1058097-552-AG26,Orden de Compra generada por invitación a compra ágil: 1058097-385-COT26,6
1058103-354-AG26,FÁRMACOS SC N° 786,6
1058128-3343-AG25,KM TRIHEXIFENIDILO 2 MG. COMP,6
1058128-962-AG26,RM  1150455 POLIESTIRENO SULFONATO CALCICO MP,6
1058128-963-AG26,RM 1090075 POLIETILENGLICOL 3350 ENVASE 150 GR,6
1058128-964-AG26,RM  2157950 SODIO BICARBONATO FARMACOPEA MP,6
1058128-984-SE26,KM EVEROLIMUS 0.75MG COMP,4
1058132-434-TD26,Orden de Compra generada por Trato Directo ID 1058132-6-FTD26,12
1058132-525-TD26,Orden de Compra generada por Trato Directo ID 1058132-9-FTD26,12
1058132-621-SE26,PREP. ONCOLOGICO - MARZO 2026,12
1058132-784-AG26,Orden de Compra generada por invitación a compra ágil: 1058132-37-COT26,12
1058133-54-SE26,Medicamentos Ord N°14 Teledermatologia,4
1058133-56-SE26,Medicamentos Ord N°14 Teledermatologia,4
1058133-57-SE26,Medicamentos Ord N°14 Teledermatologia,4
1058133-58-SE26,Levocetirizina 5 mg/ml gotas Ord N°14 TDM,4
1058141-588-AG26,(APM) FALTA CENABAST ABRIL ID: 1058141-521-COT26,5
1058141-596-AG26,(APM) FALTA CENABAST ABRIL FINERENONA CM 10 MG ID: 1058141-511-COT26,4
1058141-597-AG26,(APM) FALTA CENABAST ABRIL FINERENONA CM 10 MG ID: 1058141-512-COT26,4
1058141-623-AG26,(APM) PEDIDO FARMACIA MAYO ID: 1058141-572-COT26,4
1058141-632-AG26,(JBR) PEDIDO FARMACIA MAYO ESTRADIOL ID: 1058141-546-COT26,4
1058141-633-AG26,(APM) FALTA CENABAST ABRIL  PANCREOLIPASA CP 25000 UI PM ID: 1058141-523-COT26,4
1058141-646-AG26,(APM) PEDIDO FARMACIA MAYO ID: 1058141-578-COT26,5
1058141-720-AG26,(APM) PEDIDO FARMACIA GALENICA MAYO ID: 1058141-643-COT26,6
1058141-724-SE26,(JBR) PEDIDO FARMACIA MAYO,4
1063538-3683-AG26,Orden de Compra generada por invitación a compra ágil: 1063538-986-COT26,6
1067355-159-CM26,"Artículos de aseo, Servicios Generales.",6
1067355-192-AG26, esterilizacion - pinzas y tijera,4
1067526-47-AG26,Orden de Compra generada por invitación a compra ágil: 1067526-44-COT26,12
1070329-111-AG26,JSR-SOL N°105-SERVICIO DE TAPIZADO DE SILLA  DENTAL-DESDE 1070329-64-COT26,12
1070620-4338-SE26,VCT. Reposición CAMIR 11/05/26,4
1070620-4342-SE26,VCT. REPOSICIÓN ARQUIMED BALONES 11/05/26,4
1070620-4344-SE26,vct REPOSICION ARLAB 11/05/2026,4
1075337-8049-SE26,cpt Compra de Insumos clínicos (CUBIERTA ESTERIL/ELECTRODO RADIUS) Pedido de Mayo 2026 desde 1075337-18-LR24,6
1075337-8053-SE26,cpt Compra de Insumos clínicos (EQUIPO INFUSION) Pedido de Mayo 2026 desde 1075337-18-LR24,6
1075337-8074-SE26,cpt Compra de Insumos clínicos (MANGO PARA ELECTROBISTURÍ) Pedido de Mayo 2026 desde 1075337-34-LP25,6
1075337-8075-SE26,cpt Compra de Insumos clínicos (PAPEL PARA VIDEO UPP-110 HG) Pedido de Mayo 2026 desde 1075337-34-LP25,6
1075337-8078-AG26,"rvv Compra Pedido Economato Escritorio (lápiz plumón permanente punta ultra fina negro, rojo, azul) Mayo 2026 compra ágil: 1075337-932-COT26",6
