Codigo,Nombre,CodigoEstado
1057480-1124-AG26,Orden de Compra generada por invitación a compra ágil: 1057480-259-COT26,12
1057480-1229-AG26,Orden de Compra generada por invitación a compra ágil: 1057480-289-COT26,4
1057480-1230-SE26,COMERCIAL JESMO LIMITADA,4
1057480-1231-AG26,Orden de Compra generada por invitación a compra ágil: 1057480-293-COT26,4
1057486-290-SE26,IDO/GC 5802363-5091HJIL/Req 304018-5/TI	,6
1057489-5909-SE26,IC INMOVILIZADOR DE HOMBRO 1057489-52-LE24,6
1057491-2117-SE26,JCO/ECONOMATO/ASEO/MARZO 2026,6
1057491-2682-SE26,CMM/PROGRAMA DE COMPRAS IMG/ MAYO 2026,6
1057495-504-SE26,"ADQUISICIÓN DE ANTÍGENO PARA SEROLOGÍA PARA EL HOSPITAL DR. LUCIO CORDOVA, DESDE LA LICITACIÓN 1057495-9-LQ25",6
1057498-1731-TD26,Orden de Compra generada por Trato Directo ID 1057498-351-FTD26,6
1057509-4783-SE26,ADQ.PROTESIS DE CADERA FEB/MAR26(CONV.-JAA),4
1057509-4848-SE26,ADQ.C.PABELLON MAYO26(CONV.HCHM-PSM),6
1057532-637-AG26,"F1-146-RVM-KIT DE REHABILITACIÓN FONOAUDIOLÓGICA, SOLICTADO POR DPTO. ATENCIÓN PRIMARIA S.S.O",4
1057536-1275-SE26,SERV. ARRIENDO SISTEMA INFORMATICO CSA MES ABRIL 2026,6
1057539-3148-SE26,1057539-93-LR25 TRASLADOS DE PACIENTES AMBULANCIA _NOVIEMBRE 2025,4
1057539-3156-SE26,RES 1319_MEMO 70 REGULARIZA TRASLADO PACIENTE EN AMBULANCIA,4
1057539-3164-SE26,RES 1320_MEMO 283 REGULARIZA TRASLADOS DE PACIENTE EN AMBULANCIA AEREA,4
1057539-3168-SE26,RES 1320_MEMO 283 REGULARIZA TRASLADOS DE PACIENTE EN AMBULANCIA AEREA,4
1057539-3172-SE26,RES 1361_MEMO 354_SERVICIOS DE COURIER,4
1057539-3173-SE26,RES 1361_MEMO 354_SERVICIOS DE COURIER,4
1057539-3272-AG26,DISPOSITIVOS MEDICOS TRAUMATOLOGIA SOLICITUDES 251-252 (2026),6
1057543-758-SE26,Insumos TAC,6
1057544-5965-CM26,Orden de Compra generada por la Gran Compra: 79964,12
1057544-7498-CM26,Orden de Compra: 1057544-7498-CM26,12
1057547-6183-SE26,ORDEN DE COMPRA DESDE 1057547-255-LP25,6
1057547-6246-SE26,ORDEN DE COMPRA DESDE 1057547-437-LQ25,6
1057547-6249-SE26,ORDEN DE COMPRA DESDE 1057547-183-LE25/MAYO 2026.,6
1058012-1007-SE26,(FAR) FARMACIA AMBULATORIA MAYO / PANCREATINA 10.000 UI CP,6
1058012-1008-SE26,(FAR) FARMACIA AMBULATORIA MAYO / PANCREATINA 25.000 UI CP,6
1058012-1051-SE26,(FAR) COMPLEMENTOS NUTRICIONALES [ALIMENTACIÓN] MAYO  / COMPL NUTR ENT ISOT CON FIBRA Y FRUCTOLIGOSACARIDOS 1000 ML,6
1058071-463-SE26,TAPENTADOL 150 mg Comprimido,4
1058074-32-SE26,TETRABENAZINA 25 MG CM,12
1058074-35-SE26,HALOPERIDOL 5 MG/1 ML SOL. INY. AM/FAM,12
1058074-55-SE26,OLANZAPINA 10 MG COMPRIMIDO BUCODISPERSABLE,12
1058074-56-SE26,ZUCLOPENTIXOL AM 50 MG/ML,12
1058074-57-SE26,PROPRANOLOL 10 MG CM,12
1058078-1384-AG26,Orden de Compra generada por invitación a compra ágil: 1058078-338-COT26,4
1058086-2154-TD26,Orden de Compra generada por Trato Directo ID 1058086-13-FTD25,12
1058086-2155-TD26,Orden de Compra generada por Trato Directo ID 1058086-13-FTD25,12
1058086-2156-TD26,Orden de Compra generada por Trato Directo ID 1058086-13-FTD25,12
1058086-2236-SE26,1058086-1169-SE26,6
1058107-58-CC26,FORMULA ENTERAL GLUCERNA ,6
1058128-896-SE26,PEDIDO hpm,4
1058128-897-SE26,PEDIDO hpm,4
1058128-898-SE26,PEDIDO hpm,4
1058128-899-SE26,PEDIDO hpm,4
1058141-331-AG26,(JBR) PEDIDO FARMACIA MARZO MITOXANTRONA FC 20 MGID: 1058141-295-COT26,12
1058141-339-AG26,(APM) FALTA CENABAST FEBRERO SUGAMMADEX FA 200 MG/ 2 ML ID: 1058141-225-COT26,12
1058141-416-SE26,(APM) FALTA CENABAST MARZO FLUORURACILO FA 1 G EV,12
1058141-463-AG26,(APM) FALTA CENABAST MARZO ID: 1058141-376-COT26,12
1058141-663-AG26,(APM) PEDIDO EXTRA FARMACIA PNH 17419 TEMOZOLOMIDA CP 20 MG ID: 1058141-592-COT26,12
1058141-667-AG26,(APM) PEDIDO FARMACIA MAYO ID: 1058141-582-COT26,12
1058141-676-AG26,"(APM) PEDIDO EXTRA FARMACIA PNH 17344 PROPARACAINA 0,5 %/ TROPICAMIDA 1%/ FENILEFRINA 2.5% 1 ML ID: 1058141-527-COT26",12
1058900-25-AG26,Orden de Compra generada por invitación a compra ágil: 1058900-13-COT26,6
1062448-1392-AG26,COMPRA DE AGUA BIDESTILADA compra ágil: 1062448-89-COT26,12
1063535-6038-AG26,Orden de Compra generada por invitación a compra ágil: 1063535-172-COT26,12
1063535-6097-AG26,Orden de Compra generada por invitación a compra ágil: 1063535-178-COT26,12
1063535-6104-SE26,FARMACOS ABRIL,12
1063535-6105-SE26,FARMACOS ABRIL,12
1063535-6112-AG26,Orden de Compra generada por invitación a compra ágil: 1063535-188-COT26,12
1063535-6121-SE26,FARMACOS ABRIL,12
1063535-6122-SE26,FARMACOS ABRIL,12
1063535-6126-AG26,Orden de Compra generada por invitación a compra ágil: 1063535-167-COT26,12
1063535-6127-SE26,FARMACOS ABRIL,12
1063535-6128-AG26,Orden de Compra generada por invitación a compra ágil: 1063535-180-COT26,12
1063535-6142-SE26,FARMACOS ABRIL,12
1063535-6143-SE26,FARMACOS ABRIL,12
1063535-6145-SE26,FARMACOS ABRIL,12
1063535-6146-SE26,FARMACOS ABRIL,12
1063535-6148-SE26,FARMACOS ABRIL,12
1063535-6149-SE26,FARMACOS ABRIL,12
1063535-6153-SE26,FARMACOS ABRIL,12
1063535-6155-SE26,FARMACOS ABRIL,12
1063535-6157-SE26,FARMACOS ABRIL,12
1063535-6158-SE26,FARMACOS ABRIL,12
1070-75-AG26,Compra ágil: 1070-14-COT26 Adquisición de escarificadores ,4
1075337-7885-SE26,cvc Compra de Insumo para B. Farmacia (CINTA GLUCOSA EQUIPO OPTIUM/ SENSOR CONTINUO GLICEMIA) pedido mes de Mayo 2026 desde licitación 1075337-39-LR24,6
1075963-3795-SE26,ORDEN DE COMPRA DESDE 1075963-128-LQ25 SR227288,12
1075963-5045-SE26,ORDEN DE COMPRA DESDE 1075963-603-LQ24 REORDEN,12
1075963-5254-AG26,Orden de Compra generada por invitación a compra ágil: 1075963-529-COT26,12
1075963-5379-SE26,ORDEN DE COMPRA DESDE 1075963-598-LR24 SR 230789,12
1075963-5383-SE26,ORDEN DE COMPRA DESDE 1075963-128-LQ25 SR 229989,12
1075963-5386-SE26,ORDEN DE COMPRA DESDE 1075963-150-LR22 REORDEN,12
1075963-5397-SE26,ORDEN DE COMPRA DESDE 1075963-151-LR22 REORDEN,12
1075963-5405-SE26,ORDEN DE COMPRA DESDE 1075963-460-LQ24 REORDEN,12
1075963-5577-SE26,ORDEN DE COMPRA DESDE 1075963-598-LQ23 SR 231638,12
1075963-5579-SE26,ORDEN DE COMPRA DESDE 1075963-589-LQ24 SR 231634,12
1075963-5580-SE26,ORDEN DE COMPRA DESDE 1075963-608-LQ23 SR 231630,12
1075963-5710-SE26,stock bodega,6
1075963-5791-SE26,ORDEN DE COMPRA DESDE 1075963-194-LP25,6
1075963-5840-SE26,OC DESDE 1075963-409-LE25 S.R. # 231792,6
1076710-101-SE26,OC DESDE 1076710-10-LP25 SUMINISTRO DE MEDICAMENTOS OFICINALES Y MAGISTRALES,6
1077275-8-SE26,AUDIFONOS INALAMBRICOS CON CANCELACION DE RUIDOS - BIENESTAR,6
1079445-239-AG26,ADQ. MATERIALES PARA MEJORAS PISO Y PAREDES DEL RETEN CAÑADON GRANDE (F),6
1079454-128-AG26, ADQUISICIÓN DEL SERVICIO DE MANTENCIÓN Y REPARACIÓN A SALA DE CUSTODIA DE EVIDENCIA DE LA SECCIÓN CRIMINALÍSTICA ANTOFAGASTA SEGÚN N.C.U.:251199895. - Orden de Compra generada por invitación a compra ágil: 1079454-163-COT26,6
1079516-1628-CM25,ADQUISICION PAN 1RA COMISARIA VIÑA DEL MAR,12
1079580-111-CM26,"ADQUISICION DE GAS GRANEL DEPOSITO ABASTIBLE SITUADA EN LA 6TA.. COM. CHILLAN VIEJO, DEPENDIENTE LA PREFECTURA ÑUBLE.",6
1079689-167-SE26,ADQUISICIÓN DE LEÑA AÑO 2026 PARA RETEN PUERTO GUADAL,6
1110404-310-SE26,"CAP- PUNTUAL-SUBV. SEP SOL-2026-0486 SEP, CUADERNOS CALIGRAFIX PARA ESCUELA VALLE DE CHACA- ORDEN DE COMPRA PROVENIENTE DESDE CONV SUMINISTRO LIC 1110404-192-LP25",12
1110404-328-AG26,"MBS, PUNTUAL, SOL-2026-0527, 0489, 0356, SUBVENCION SEP, provisión de Tintas para Establecimientos perteneciente al SLEP Chinchorro de Arica, desde Compra Ágil 1110404-182-COT26",12
1110404-334-CM26,"PTG - PUNTUAL - SOL-2026-0579 - SUBVENCIÓN GENERAL ""ADQUISICIÓN RECARGA DE GAS LICUADO A GRANEL PARA LICEO POLITÉCNICO DE ARICA""",12
1128-13-AG26,SERVICIO DE MANTENCION DE EXTINTORES INDAP MAGALLANES,6
1129525-23-AG26,COMPRA DE MICROONDAS/ SCAG 18-2026,6
1134432-358-TD26,Orden de Compra generada por Trato Directo ID 1134432-7-FTD26,6
1162-66-TD26,Orden de Compra generada por Trato Directo ID 1162-36-FTD26,6
1171142-1640-CM26,GUIA HIDROFILICA 0.35 X 450CMS /  BODEGA INSUMOS ,6
1171166-143-AG26,MFG- P02- MATERIAL DE ASEO ESCUELA  MANUEL RODRIGUEZ F.S. 45723  - ORD. 40,12
1173474-39-AG26,CET CCP LINARES COMPRA DE MERENGUE SOLICITADO EN FOSOAD 41,6
1182705-87-AG26,ADQUISICION DE BRAZO ROBOTICO CFT LOS LAGOS AYSEN compra ágil: 1182705-56-COT26,4
1195-225-AG26,Orden de Compra generada por invitación a compra ágil: 1195-234-COT26,6
1195-248-AG26,Orden de Compra generada por invitación a compra ágil: 1195-261-COT26,4
1201-101-SE26,SUMINISTRO DE AMBULANCIA COMPETENCIA ESCOLAR,4
1208066-163-AG26,20/40995 a compra ágil: 1208066-174-COT26,6
1208129-228-CM26,RF MAIPU - GAS LICUADO GRANEL,6
1214102-841-SE26,GOA / 1214102-11-LE26 LINEA 2,6
1214102-845-SE26,IJA/SP N°106/DIR. SALUD/MANTENCIÓN VEHÍCULO MAHINDRA PIK UP 4X4 AÑO 2017 PATENTE JCYT55,4
1222283-4-AG26,ADQUISICIÓN DE MATERIALES Y ÚTILES DE ASEO,5
1233615-293-SE26,JGS[SOL-2026-00137] útiles de aseo 2026/ESCUELA PÚBLICA NACIMIENTO DEL BAKER.,12
1233615-317-SE26,AVT/SOL/00407/Didácticos EE Escuela Aonikenk/Licitación pública 1233615-29-LE26,6
1233615-524-SE26,AVT/SOL/00407/Didácticos EE Escuela Comandante Luis Bravo/Licitación pública 1233615-29-LE26,6
1233615-525-SE26,AVT/SOL/00407/Didácticos EE Eusebio Ibar Schepeler/Licitación Pública 1233615-29-LE26,6
1233615-526-SE26,AVT/SOL/00407/Didácticos EE Gabriela Mistral/Licitación Pública 1233615-29-LE26,6
1233615-527-SE26,AVT/SOL/00407/Didácticos EE Guido Gómez Muñoz/Licitación Pública 1233615-29-LE26,6
1233615-533-SE26,AVT/SOL/00407/Didácticos EE Escuela Nieves del Sur/Licitación Pública 1233615-29-LE26,5
1233615-534-SE26,AVT/SOL/00407/Didácticos EE Escuela Rio Blanco/Licitación Pública 1233615-29-LE26,6
1233615-535-SE26,AVT/SOL/00407/Didácticos EE Escuela Valle de la Luna/Licitación Pública 1233615-29-LE26,6
1233615-536-SE26,AVT/SOL/00407/Didácticos Liceo Cerro Castillo/Licitación Pública 1233615-29-LE26,6
1233615-537-SE26,AVT/SOL/00407/Didácticos Liceo Melinka/Licitación Pública 1233615-29-LE26,6
1233615-538-SE26,AVT/SOL/00407/Didácticos Liceo JAM/Licitación Pública 1233615-29-LE26,6
1233615-539-SE26,AVT/SOL/00407/Didácticos Liceo LRP/Licitación Pública 1233615-29-LE26,6
1233615-540-SE26,AVT/SOL/00407/Didácticos Liceo Mañihuales/Licitación Pública 1233615-29-LE26,6
1233615-541-SE26,AVT/SOL/00407/Didácticos Liceo Raul Brousssain/Licitación Pública 1233615-29-LE26,6
1233615-542-SE26,AVT/SOL/00089/Didácticos Escuela Diferencial España/Licitación Pública 1233615-29-LE26,6
1233615-560-SE26,AVT/SOL/00402/DIdácticos Jardin Aikén Yemel/Licitación Pública/ 1233615-32-LE26,6
1233615-578-SE26,AVT/SOL/00402/DIdácticos Jardin Infantil Arboliris/Licitación 1233615-32-LE26,6
1233615-579-SE26,AVT/SOL/00402/DIdácticos Jardin Infantil Ayelén Ruka/Licitación 1233615-32-LE26,6
1233615-580-SE26,AVT/SOL/00402/DIdácticos Jardin Infantil Aysén Chiquito/Licitación Pública 1233615-32-LE26,6
1233615-581-SE26,AVT/SOL/00402/DIdácticos Jardin Infantil Ciruelillo en Flor/Licitación Pública 1233615-32-LE26,6
1233615-582-SE26,AVT/SOL/00402/DIdácticos Jardin Infantil Futuro Austral/Licitación Pública 1233615-32-LE26,6
1233615-583-SE26,AVT/SOL/00402/DIdácticos Jardin Infantil Los corderitos/Licitación Pública 1233615-32-LE26,6
1233615-585-SE26,AVT/SOL/00402/DIdácticos Jardin Infantil pequeños caminantes/Licitación Pública 1233615-32-LE26,6
1233615-586-SE26,AVT/SOL/00402/DIdácticos Jardin Infantil vallecitos de aysén/Licitación Pública 1233615-32-LE26,6
1233615-601-SE26,AVT/SOL/00402/DIdácticos Jardin Infantil Mi Baker/Licitación Pública 1233615-32-LE26,6
1260-246-TD25,Orden de Compra generada por Trato Directo ID 1260-29-FTD25,12
1261-19-AG26,"Adquisición de Materiales -Prog. Defensoría de Delitos Violentos""",6
1272265-4-CM26,"514, COMPRA UTILES DE ASEO.",6
1274667-1-SE26,ORDEN DE COMPRA DESDE 1274667-34-LE25,12
1274667-5-SE26,ORDEN DE COMPRA DESDE 1274667-36-LE25,12
1274667-6-SE26,ORDEN DE COMPRA DESDE 1274667-36-LE25,12
1274667-702-AG25,Orden de Compra generada por invitación a compra ágil: 1274667-494-COT25,12
1274667-728-AG25,Orden de Compra generada por invitación a compra ágil: 1274667-503-COT25,12
1274667-732-SE25,ORDEN DE COMPRA DESDE 1274667-25-LE25,12
1274667-733-SE25,ORDEN DE COMPRA DESDE 1274667-24-LE25,12
1274667-734-SE25,ORDEN DE COMPRA DESDE 1274667-24-LE25,12
1274667-739-SE25,ORDEN DE COMPRA DESDE 1274667-26-LE25,12
1274667-73-AG26,Orden de Compra generada por invitación a compra ágil: 1274667-55-COT26,12
1274667-773-SE25,ORDEN DE COMPRA DESDE 1274667-28-LE25,12
1274667-774-SE25,ORDEN DE COMPRA DESDE 1274667-28-LE25,12
1274667-775-SE25,ORDEN DE COMPRA DESDE 1274667-29-LE25,12
1274667-776-SE25,ORDEN DE COMPRA DESDE 1274667-29-LE25,12
1274667-782-SE25,ORDEN DE COMPRA DESDE 1274667-31-LE25,12
1274667-798-SE25,ORDEN DE COMPRA DESDE 1274667-33-LE25,12
1274667-822-AG25,Orden de Compra generada por invitación a compra ágil: 1274667-556-COT25,12
1274667-823-AG25,Orden de Compra generada por invitación a compra ágil: 1274667-550-COT25,12
1274667-89-AG26,Orden de Compra generada por invitación a compra ágil: 1274667-69-COT26,12
1288-218-TD26,Orden de Compra generada por Trato Directo ID 1288-70-FTD25,12
1288-227-TD26,Orden de Compra generada por Trato Directo ID 1288-28-FTD25,12
1344158-4-AG26,Orden de Compra generada por invitación a compra ágil: 1344158-2-COT26,6
1346281-66-CM26,ADQ CARNES ROJAS Y CHULETAS ELABORACION MINUTAS IP IRC LAE IP ,6
1346282-160-AG26,Compra ágil: 1346282-41-COT26 (televisores) para IP-IRC,6
1359575-94-SE26,Coriogonadotropina_ Ovidrel_ CRH,6
1366597-240-TD26,Orden de Compra generada por Trato Directo ID 1366597-133-FTD26,12
1366597-886-TD26,Orden de Compra generada por Trato Directo ID 1366597-257-FTD26,12
1366597-887-TD26,Orden de Compra generada por Trato Directo ID 1366597-257-FTD26,12
1366597-888-TD26,Orden de Compra generada por Trato Directo ID 1366597-257-FTD26,12
1366597-899-TD26,Orden de Compra generada por Trato Directo ID 1366597-310-FTD26,12
1366597-901-TD26,Orden de Compra generada por Trato Directo ID 1366597-226-FTD26,6
1366597-903-TD26,Orden de Compra generada por Trato Directo ID 1366597-314-FTD26,12
1366597-904-TD26,Orden de Compra generada por Trato Directo ID 1366597-223-FTD26,12
1366597-905-TD26,Orden de Compra generada por Trato Directo ID 1366597-316-FTD26,12
1366597-906-TD26,Orden de Compra generada por Trato Directo ID 1366597-317-FTD26,12
1366597-907-TD26,Orden de Compra generada por Trato Directo ID 1366597-319-FTD26,12
1366597-909-TD26,Orden de Compra generada por Trato Directo ID 1366597-324-FTD26,12
1366597-911-TD26,Orden de Compra generada por Trato Directo ID 1366597-327-FTD26,12
1366597-912-TD26,Orden de Compra generada por Trato Directo ID 1366597-329-FTD26,12
1366597-913-TD26,Orden de Compra generada por Trato Directo ID 1366597-330-FTD26,12
1366597-918-TD26,Orden de Compra generada por Trato Directo ID 1366597-258-FTD26,12
1366597-924-TD26,Orden de Compra generada por Trato Directo ID 1366597-277-FTD26,12
1366597-927-TD26,Orden de Compra generada por Trato Directo ID 1366597-264-FTD26,12
1366597-929-TD26,Orden de Compra generada por Trato Directo ID 1366597-266-FTD26,12
1366597-935-TD26,Orden de Compra generada por Trato Directo ID 1366597-281-FTD26,12
1366597-938-TD26,Orden de Compra generada por Trato Directo ID 1366597-273-FTD26,12
1366597-940-TD26,Orden de Compra generada por Trato Directo ID 1366597-274-FTD26,12
1366597-943-TD26,Orden de Compra generada por Trato Directo ID 1366597-276-FTD26,6
1366597-948-TD26,Orden de Compra generada por Trato Directo ID 1366597-282-FTD26,12
1366597-954-TD26,Orden de Compra generada por Trato Directo ID 1366597-290-FTD26,12
1366597-961-TD26,Orden de Compra generada por Trato Directo ID 1366597-299-FTD26,12
1366597-962-TD26,Orden de Compra generada por Trato Directo ID 1366597-300-FTD26,12
1366597-963-TD26,Orden de Compra generada por Trato Directo ID 1366597-301-FTD26,12
1366597-971-TD26,Orden de Compra generada por Trato Directo ID 1366597-326-FTD26,12
1366597-972-TD26,Orden de Compra generada por Trato Directo ID 1366597-321-FTD26,12
1366597-974-TD26,Orden de Compra generada por Trato Directo ID 1366597-298-FTD26,12
1380-5675-AG26,Orden de Compra generada por invitación a compra ágil: 1380-2331-COT26,6
1380-5695-AG26,Orden de Compra generada por invitación a compra ágil: 1380-2253-COT26,4
1382-383-CM26,Res.383  / Sillas de Ruedas ,6
1389488-268-AG26,"SUMIN. E INSTALECION DE VINILO TRANSPARENTE, SLEP LOS ALAMOS1389488-30-COT26",9
1393495-217-AG26,SC-47026/9862-0/SEP/ADQ. MATERIAL DIDACTICO/DMG,5
1398-519-SE26,ORDEN DE COMPRA DESDE 1398-6-LE25,4
1398-520-SE26,ORDEN DE COMPRA DESDE 1398-6-LE25,4
1403-301-AG26,ADQUISICIÓN DE UTILES PROGRAMA FOMENTO LECTOR AÑO 2026,12
1411-1075-AG26,"CPF DE SANTIAGO, ADQUISICION ROPA DE MANTENCION",6
1414396-98-AG26,"Adquisición de implementos deportivos, recreativos y equipamiento complementario para actividades educativas integrales en establecimientos del SLEP del Pino",6
1422824-1294-SE26,(FCR)1057554-76-LR24 PROGRAMA DIABETES MAYO 2026,6
1422824-1296-SE26,(RMM)KIT RT-PCR AUTOMATIZADO PARA PARVOVIRUS B19,6
1422824-1299-AG26,(LER) 1422824-837-COT26 CLORO SACHET STOCK ANUAL,6
1422825-170-AG26,(RCP) Mantenimiento correctivo para Cistoscopio,12
1422825-215-AG26,(RCP) Mantenimiento correctivo para Dispensador de Medicamentos,12
1422825-293-TD26,Orden de Compra generada por Trato Directo ID 1422825-2-FTD26,12
1422825-296-AG26,(RCP) Mantenimiento Correctivo para Cistoscopio,12
1430705-170-SE26,Reactivos Laboratorio Mayo 2026 (extra),4
1430707-1740-SE26,INSUMO STOCK MAYO 2026,6
1432083-687-AG26,"CC,RBD7089-7072-7057-7069-36196,SOL1201-1314-1340-1460-1493,GENERAL-JUNJI,LEÑA EN SACO Y METRO CUBICO TROZADO PARA PANGUIPULLI,2204999 Orden de Compra generada por invitación a compra ágil: 1432083-317-COT26",12
1434-79-CM26,Orden de Compra: 1434-79-CM26,6
1457281-22-AG26,Orden de Compra generada por invitación a compra ágil: 1457281-42-COT26,6
1502-18-SE26,MANTENCIÓN VEHICULO FISCAL.,4
1521-14-AG26,Orden de Compra generada por invitación a compra ágil: 1521-9-COT26,4
1536-97-SE26,5000 litros diesel,6
1540-1052-SE26,1540-13-LP24 CONVENIO SUMINISTRO INSUMOS PABELLÒN QUIRURGICO. STOCK 3 MESES. ABRIL 2026.FARMACIA,6
1540-1057-SE26,"1540-74-LE24, CONV SUM INSUMOS CLÍNICOS - CENTRAL ESTERILIZACIÓN, STOCK 3 MESES. ABRIL 2026. FARMACIA",6
1555-1740-SE26,FILTRO REDONDO PARA ESTERILIZACIÓN EN AUTOCLAVE DE VAPOR,6
1558-122-CM26,Orden de Compra: 1558-122-CM26,12
1558-142-AG26,Polarizado de vidrios,4
1605-335-SE24,LP-2385 Plataforma web reclutamiento,12
1641-10616-CM26,amv/ BATA KIMONO POLIPROPILENO TALLA XL Orden de Compra: 1641-10616-CM26,12
1641-11413-CM26,amv/ JABON LIQUIDO Orden de Compra: 1641-11413-CM26,6
1641-12695-SE26,M.H.V/1641-517-LP24/CINTIGRAMA/PER.FEB.26,6
1641-12710-TD26,Orden de Compra generada por Trato Directo ID 1641-132-FTD26,6
1641-13157-AG26, amv/ CAJA BIOSEGURIDAD PLASTICA ELIMINACION MATERIAL CORTOPUNZANTE CONTAMINADO GRANDE 4.7 lt Orden de Compra generada por invitación a compra ágil: 1641-2156-COT26,12
1641-13209-TD26,Orden de Compra generada por Trato Directo ID 1641-259-FTD26,6
1641-13433-SE26,amv/ ACCUCHART CELOFAN ORDEN DE COMPRA DESDE 1641-,12
1641-13808-AG26,MVU/2026 a compra ágil: 1641-2338-COT26 - APOSITOS NO ADHESIVOS POLYMEM 10X10 CM.,6
1643-869-SE26,TÉCNICOS EN ALIMENTACIÓN MARZO,12
1643-920-SE26,HORAS MEDICAS DIURNAS Y PSIQUIATRIA,12
1658-1084-AG26,Orden de Compra generada por invitación a compra ágil: 1658-260-COT26,6
1660-320-CM26,RECARGA DE GAS PARA CALDERAS DE CALEFACCION,4
1681-278-CC26,SERVICIO LICENCIA MEDICA ELECTRÓNICA (MARZO 2026,4
1691-675-AG26,FMC- SOL.COMPRA N 1681 HOSPITALIZACION DOMICILIARIA OC. N° 105271,4
1691-767-TD26,Orden de Compra generada por Trato Directo ID 1691-225-FTD26,6
