Codigo,Nombre,CodigoEstado
2585-344-AG26,"ADQ. SERVICIO DE TRANSPORTE, ORD N°703, ""PROGRAMA FAMILIA"", DIDECO, CBA IMA",6
2591-346-AG26,Adquisición de insumos y artículos de oficina para medio ambiente  gestión riesgo y desastre,6
2598-74-AG26,CEPILLOS Y PASTA DENTAL PARA CESFAM,6
2765-161-AG26," Reparación chapa DAJ, compra ágil: 2765-150-COT26",6
2933-144-TD26,Orden de Compra generada por Trato Directo ID 2933-19-FTD26,6
299-65-SE26,ORDEN DE COMPRA DESDE 299-14-LQ25,6
3145-196-AG26,001-002-006//002//GBA SA 21 ADQUISICIÓN DE TELEVISOR SMART PARA BASE AÉRA CANCHONES ,6
3235-199-SE26,CONSULTA URGENCIA,12
3709-242-SE26,"3709-7-LE25, COMPRA TRANSPORTE MENSUAL MES DE ABRIL, PAILAHUEQUE, SUBVENCION",6
3869-186-AG26,Orden de Compra generada por invitación a compra ágil: 3869-254-COT26,6
4104-71-AG26, 50 SACOS DE LEÑA PARA JARDIN INFANTIL ARCOIRIS,6
4105-294-AG26,"Compra Artículos de Aseo para buses, minibuses y camionetas",6
4179-452-AG26,ADQUISICION DE TINTAS PARA STOCK DE BODEGA MUNICIPALIDAD DE LAUTARO,6
4195-531-AG26,Orden de Compra generada por invitación a compra ágil: 4195-390-COT26,6
4322-259-AG26,Orden de Compra ágil: 4322-251-COT26 ADQUISICION DE MATERIALES DE OFICINA CENTRO DIURNO,6
4375-1147-SE26,BOLSAS DE MEDICAMENTO MAYO / 4375-233-LE24,6
4511-44-SE26,ORDEN DE COMPRA DESDE 4511-23-LE26,6
5067-988-AG26,"Orden de Compra generada por invitación a compra ágil: 5067-943-COT26, Sol. 90281 cc 83",6
557639-624-AG26,Compra Calefont Cementerio Rancagua     CDP 962,6
557639-676-AG26,TERMO ELÉCTRICO - COL EDUARDO DE GEYTER CDP 949,6
5769-97-SE26,RE.286.24VP Servicio de coffee break,6
1057384-353-AG26,Orden de Compra generada por invitación a compra ágil: 1057384-37-COT26,6
1057510-1626-AG26,"INSUMOS OFICINA, MAYO 2026",6
1153624-55-SE26,ORDEN DE COMPRA DESDE 1153624-16-L124,6
1209-66-AG26,CARTILLA PARA ENCUENTRO CON REDES PIE Y DE ESCUELAS ESPECIALES ,6
1233613-881-SE26,SUMINISTRO INSUMOS COMPUTACIONALES- MARZO-INSUCO,6
1260057-474-SE26,95501 MANTENCION CORRECTIVA CALDERAS LICITACION ID 1260057-36-LE25,4
1403-306-AG26,"Compra de Leña para Caldera, por invitación a compra ágil: 1403-137-COT26",6
1658-1071-AG26,Orden de Compra generada por invitación a compra ágil: 1658-413-COT26,5
1662-861-SE26,SERVICIO DE ASEO EXTERNO- ABRIL 2026,6
1953-714-SE26,SERVICIO REPARACIÓN PARCIAL TECHOS ÁREA ADM ÁREA TÉCNICA Y OFICINA ESTADÍSTICA C.C.P. SAN ANTONIO(cod.26.051),6
2026-580-AG26,Orden de Compra generada por invitación a compra ágil: 2026-258-COT26,6
2388-105-SE26,ARTICULOS DE LIBRERIA ESCUELA EL CLARO SEP.,6
2859-279-AG26,Orden de Compra generada por invitación a compra ágil: 2859-125-COT26,6
2909-200-SE26,"EVALAUCIONES PEDIATRICAS, ORDEN DE COMPRA DESDE 2909-18-LE26",6
3494-103-AG26,COMPRA MATERIALES DE ASEO PARA JARDIN SEMILLITAS DE CAJON - SOLICITUD DE COMPRA N° 14653,6
3494-106-AG26,COMPRA MATERIALES DE ASEO PARA JARDIN CASITA DE NIÑOS - SOLICITUD DE COMPRA N° 14660,6
3512-438-AG26,Orden de Compra generada por invitación a compra ágil: 3512-45-COT26,6
3898-19-SE26,ORDEN DE COMPRA DESDE 3898-1-LP26,6
4034-183-SE26,AUMENTO DE OBRA DEL PROYECTO DE CONSTRUCCIÓN DE CIERRE DE CUBIERTA DE MULTICANCHA DE ESCUELA F-819 - FONDOS MYR,6
4114-62-AG26,Compra Fosa Septica y otros - Esc Alejo Tascon - DAEM,6
4751-55-SE26,ESC.GUADALAO/ABRIL/FAEP,6
5394-180-AG26,C.A. – ADQUISICIÓN DE TINTAS Y TONER. SOL. Nº156805,6
761391-465-AG26,EA/81/EDU/CCC/ADQ. DE ELEMENTOS PARA CAMPAÑA EN LA MONTAÑA DE CADETES DE LA E.A. a compra ágil: 761391-286-COT26,6
900-472-AG26,"HDS- CORTINAS ROLLER POLICLINICO, SSGG",6
1057496-843-AG26,Adquisición artículos aseo a compra ágil: 1057496-519-COT26,6
1057551-140-SE26,NSUMOS DE MICROBIOLOGIA LIC N°1057545-13-LR25	,12
1058339-129-AG26,"Compra juegos estimulación usuarios, memo n°53/2026-Progra. cuidados domiciliarios ",6
1398-489-AG26,Orden de Compra generada por invitación a compra ágil: 1398-164-COT26,6
1432083-893-AG26," EDG, VARIOS RBD´S, GENERAL, TRANSPORTE PARA OPERATIVO MEDICO, LANCO, 05-05-2026",6
2207-351-AG26,Orden de Compra generada por invitación a compra ágil: 2207-336-COT26,6
2322-269-AG26,Orden de Compra generada por invitación a compra ágil: 2322-159-COT26.    Renovación instalación eléctrica en acometida de viviendas en Cachiyuyo,6
2322-283-AG26,Orden de Compra generada por invitación a compra ágil: 2322-217-COT26.  Adquisición chaquetas impermeables para personal de fiscalización y terreno Dirección de Tránsito ,4
2395-362-AG26, (SOL. PED. 445 ) TRASLADO E INSTALACIÓN DE CLÍNICA MÓVIL/ DIRECCIÓN DE SALUD.Orden de Compra generada por invitación a compra ágil: 2395-365-COT26,6
2407-266-AG26,Compra de áridos para reparación de veredas del Departamento de Operaciones - SP 209 Iddoc 260680,6
2409-312-AG26, ADQ. DE PINTURAS PARA ESCUELA E-922,6
2467-357-CM26,Orden de Compra: 2467-357-CM26 ALIMENTOS PARA HOSPEDERIA,6
2568-96-SE26,Serv.alimentacion mes Marzo licitacion 2568-5-LR24,6
2591-351-AG26,Compra de insumos para la residencia de la unidad rural,6
2704-717-AG26,Orden de Compra generada por invitación a compra ágil: 2704-586-COT26,6
2719-229-SE26,Servicio Poda y Tala estructural de arbolado DESDE 2719-13-LE26,6
2752-8-AG26,"BGI-1217-Adquisición de Juegos didácticos e insumos para la Escuela José Elías Bolivar , con cargo a Subvención SEP. ",6
2862-52-AG26,Orden de Compra generada por invitación a compra ágil: 2862-54-COT26,6
2864-76-AG26, LEÑA CORTA DAEM Orden de Compra generada por invitación a compra ágil: 2864-88-COT26,6
2933-143-TD26,Orden de Compra generada por Trato Directo ID 2933-18-FTD26,6
2982-45-SE26,ARTÍCULOS DE LIBRERÍA JENAED,6
2983-78-SE26,HABILITAR DEPENDENCIA PARA MAQUINA SECADO BHPAR,6
2989-233-AG26,Orden de Compra generada por invitación a compra ágil: 2989-102-COT26,6
3039-21-AG26,Protesis dentales,6
3047-189-AG26,ELEMENTOS DE PELUQUERIA ,6
3153-121-AG26,EQUIPOS COMPUTACIONALES,6
3171-78-AG26, ADQUISICIÓN DE INSUMOS COMPUTACIONALES PARA LA GOBERNACIÓN MARÍTIMA DE AYSÉN.,6
3235-191-SE26,COLONOSCOPIA FEBRERO 2026,12
3235-232-SE26,ATENCIÓN URGENCIA,12
3250-274-AG26,"MARITGOBPMO - SERVICIO DE MANTENIMIENTO ANUAL DE 04 CALDERAS, SEGÚN COT. N°3250-261-COT26",6
3299-143-SE26,RECORRIDO ESCUELA LOS COPIHUES- LICANTEN ABRIL 26,6
3608-248-AG26,ADQUISICION MATES CON BOMBILLA Y ROSAS ROJAS NATURALES INDIVIDUALES COMPRA AGIL ID 3608-246-COT26 (DIDECO - PROGRAMA ADULTO MAYOR),6
3781-133-SE26,ARRIENDO DE CONTENEDORES OPERACIÓN TRANSBORDO 2025-2026,6
3793-85-AG26,Orden de Compra generada por invitación a compra ágil: 3793-73-COT26,6
3796-213-AG26,"ARTISTA MUSICAL AGRUPACION FOLCLORICA, CULTURA/3796-278-COT26",6
4050-297-AG26,"ADQUISICIÓN DE FUENTE DE PODER, MUNICIPALIDAD DE LONQUIMAY",6
4168-634-TD26,Orden de Compra generada por Trato Directo ID 4168-294-FTD26,6
4170-134-AG26,Orden de Compra generada por invitación a compra ágil: 4170-114-COT26,6
4179-454-AG26,SERVICIO DE DIAGNOSTICO TECNICO DE 3 CALDERAS DE COMBUSTIBLE,6
4329-174-SE26,COMPRA DE SERVICIOS PROFESIONALES TENS SOL3755,6
4596-267-AG26,TRASLADO DE ALUMNOS DESDE HUAMPULI HASTA LICEO POLIVALENTE DE SAN NICOLAS: 4596-212-COT26,6
1002-160-SE26,"SERVICIO DESINSECTACION, SANITIZACION DEPENDENCIAS",6
1057536-1233-SE26,SERVICIO DE CAFETERIA SC N°643-2026,6
1057551-249-SE25,INSUMOS DE MICROBIOLOGIA LIC N°1057545-13-LR25,12
1057551-592-SE25,INSUMOS DE MICROBIOLOGIA LIC N°1057545-13-LR25,12
1065268-137-SE26,CS - MANTENCION REPARATIVA DE INSTALACIONES BASE SAMU CABRERO 22.06.001.002 SAMU 37102 (ccv),6
1079694-66-SE26,SUMINISTRO DE PETRÓLEO PARA LA TENENCIA CARRETERAS DESDE 1079694-4-LE26,12
1244685-14-AG26,Orden de Compra generada por invitación a compra ágil: 1244685-9-COT26,6
1260057-476-CM26,COMPRA CARNES,4
1267885-393-AG26,SALUD - ADQUISICIÓN DE LÁMPARA PARA BOX DE PODOLOGÍA CESFAM PANGUIPULLI - Orden de Compra generada por invitación a compra ágil: 1267885-118-COT26,6
1305560-48-SE26,P01 Servicio de Internet y Anexos SLEP VALDIVIA - Año 2026,4
1375757-187-TD26,Orden de Compra generada por Trato Directo ID 1375757-25-FTD26,6
1524816-4-AG26,HABILITACIÓN DORMITORIO PILOTO,6
1801-21-SE26,PRESTACIONES DE APOYO: PAC,6
2318-306-AG26,Orden de Compra generada por invitación a compra ágil: 2318-224-COT26,6
2568-97-SE26,Ser. alimentación mes Marzo 2568-6-LR25.,6
2583-298-AG26,Orden de Compra generada por invitación a compra ágil: 2583-330-COT26 SP N° 198/Adquis. de piedras y rocallas/Depto. de Aseo-Daoga/ptg,6
2705-551-AG26,Orden de Compra generada por invitación a compra ágil: 2705-557-COT26,6
2737-249-AG26,Orden de Compra generada por invitación a compra ágil: 2737-217-COT26,6
2859-310-AG26,Orden de Compra generada por invitación a compra ágil: 2859-268-COT26,6
2909-203-AG26,"transporte escolar diario para escuela los pumitas por el mes de mayo, Orden de Compra generada por invitación a compra ágil: 2909-226-COT26",6
3047-187-AG26,MANTENCIÓN PARA LA PISCINA,5
3202-137-AG26,ADQUISICION DE ARTICULOS PARA INAUGURACION MES DEL MAR compra ágil: 3202-156-COT26,6
3235-189-SE26,SCANNER FEBRERO 2026,12
3235-190-SE26,PROCEDIMIENTOS CARDIOLOGOS FEBRERO 2026,12
3235-193-SE26,PLAN MATERNO INFANTIL RAYOS SIMPLE,12
3709-263-SE26,3709-9-LE25 COMPRA TRANSPORTE ESCOLAR MES DE ABRIL I.CP/M.P/H.I/B-10/B-11 SUBVENCION,6
3884-214-AG26,"ADQUISICIÓN DE BANDERAS PARA USO PROTOCOLAR Y COMUNAL, PORTAL, PLAZAS Y EDIFICIO MUNICIPAL DE LA COMUNA",6
4132-104-CM26,ADQUISICIÓN DE ALIMENTOS PARA LA ESCUELA DE FORMACIÓN GRUPO ANCUD ,6
4291-423-TD26,Orden de Compra generada por Trato Directo ID 4291-65-FTD26,6
4329-175-SE26,COMPRA DE SERVICIOS TENS SOL3752,6
439-181-SE26,Servicio de transporte mensual ruta n°1 Sala Cuna Los Pequencitos,6
439-182-SE26,Servicio de transporte escolar mensual ruta n°1 Esc. Santa Rosa,6
4751-53-SE26,ESC.MSG-LAS CHACRAS / ABRIL / FAEP,6
531153-52-AG26,INSUMOS DE FERRETERIA PIEZA CASINO DE OFICIALES a compra ágil: 531153-46-COT26,6
5349-722-TD26,Orden de Compra generada por Trato Directo ID 5349-123-FTD26,6
5602-87-SE26,Correspondiente a los Servicios de Transporte.,6
5657-110-SE26,NGD. SIRE 732 Servicio preparación fisica marzo 20,6
5701-46-AG26,AQUISICIÓN DE UTILES DE ASEO DEPTO. P.4,6
1057492-1628-SE26,SERVICIO DE PROFESIONALES MEDICOS DE ESPECIALIDAD UROLOGIA (INTERCONSULTAS),6
1057509-4919-CC26,Insumo mes de mayo( convenio ssñ-bodegaJOP),6
1075963-5587-SE26,ORDEN DE COMPRA DESDE 1075963-2-LQ25,6
1208983-84-AG26,Adquisición Camas 1 Plaza para RF,6
1287766-42-AG26,ADQUISICION DE MANTA TERMICA Y CARRO  1287766-34-COT26,6
1288-254-TD26,Orden de Compra generada por Trato Directo ID 1288-34-FTD25,6
1337362-20-AG26,Materiales y Útiles de Aseo - OC generada por compra ágil: 1337362-10-COT26,6
1346283-98-AG26,"MATERIALES ELÉCTRICOS PARA SALA DE MÚSICA PARA EL CENTRO IP-IRC, COPIAPÓ.",6
1381-271-AG26,Orden de Compra generada por invitación a compra ágil: 1381-208-COT26,6
1499-2404-AG26,JGS ARTICULOS DE ASEO,6
1536-96-AG26,Orden de Compra generada por invitación a compra ágil: 1536-54-COT26,6
1741-133-AG26,TONER - COMUNICACIONES 9.... compra ágil: 1741-124-COT26,6
1801-61-TD26,Orden de Compra generada por Trato Directo ID 1801-6-FTD26,6
2019-17-AG26,Mantención de Generadores Eléctricos en Pasos Fronterizos de Última Esperanza.,6
2129-115-SE26,Mantención y Reparación de Vehículos Municipales.,6
2202-488-AG26,Orden de Compra generada por invitación a compra ágil: 2202-163-COT26,6
2388-97-SE26,Artículos de librería Sep Carileufu.,6
2776-273-AG26,"S/P 173810, DIDECO, CONTRATACION SERVICIO DE CAPACITACION TEORICO  - PRACTICO EN TERRENO DE GANADERIA REGENERATIVA PARA 25 USUARIOS DE PRODESAL, EN RUBRO BOVINO , SEGUN LO ESTABLECIDO EN LOS TERMINOS DE REQUERIMIENTOS DE LA COMPRA AGIL ID: 277-312-COT26.",6
2783-330-TD26,Orden de Compra generada por Trato Directo ID 2783-234-FTD26,6
3248-19-AG26,ADQUISICION DE ARTICULOS PARA SOSTENIMIENTO Y MANTENCION DE UNIDAD.,6
3335-425-AG26,"CONTRATACIÓN PARA TRANSPORTE ESCOLAR SECTOR RURAL PILPILCAHUIN (MES DE MAYO 2026) ORD. INT. N°286 ENCARGADA DE TRANSPORTE DAEM – SUBV. REGULAR, PROVENIENTE DE COMPRA ÁGIL 3335-407-COT26",6
3694-119-AG26,"ADQUISICIÓN DE MATERIALES PISO FLOTANTE PARA MANTENCIÓN Y REPARACIÓN EN DIFERENTES DEPENDENCIAS MUNICIPALES, AÑO 2026 compra ágil: 3694-175-COT26",6
4104-68-AG26, TRASLADO ESTUDIANTES DE LASTARRIA A GORBEA DEL COMPL. EDUC. J.V.LASTARRIA,6
4315-181-SE26,TRANSPORTE ESCOLAR RURAL CUREPTO ABRIL 2026 RAPILERMO -QUEBRADA DE LOS GUINDO/S.G,6
4487-154-AG26,"CCONTENEDORES Y OTROS MATERIALES, ESCUELA VILLA COIGUE",6
4617-9-AG26,SERVICIO DE MANTENCION Y RECARGA DE EXTINTORES AÑO 2026 PARA II REGION MEDIANTE COMPRA AGIL ID 4617-7-COT26,6
602-91-SE26,Servicio Exclusivo Transporte Escolar Rural Rio Negro Periodo Mayo a Diciembre 2026,6
608-4065-SE26,(NPS) ALIMENTACIÓN PEDIDO ABRIL/	608-91-LR25,6
625-120-CM26,302_ALIMENTACION ABRIL Y MAYO (2),6
1006-88-SE26,Servicio de Obras Menores - D.V.Reg. de Magallanes,6
1057551-201-AG26,ABARROTES EXTRAS a compra ágil: 1057551-99-COT26,6
1057552-325-AG26,Orden de Compra generada por invitación a compra ágil: 1057552-193-COT26,6
1058043-891-AG26,BETAHISTINA CM 16 MG,6
1069417-412-AG26,Agua Desmineralizada para Unidad Odontológica de CESFAM San Ramón Nonato compra ágil: 1069417-289-COT26,6
1126922-471-AG26,RBD 7977 GENERAL PG02 SERVICIO DE TRANSPORTE PARA LOS ALUMNOS DEL ESTABLECIMIENTO EDUCACIONAL,6
1173933-17-AG26,"Servicio de diseño y producción de caja del descubrimiento, que contenga encapsulados en resina y distintos materiales para el desarrollo de talleres y actividades con temática artrópodos, en dependencias del Museo de Historia Natural de Valparaíso.",6
1208129-180-SE26,SUMINISTRO PANADERIA PARA AADD BIOBIO,6
1411-1265-CM26,"CPF DE SANTIAGO, ADQUISICION ALIMENTOS MAYO 2026.",6
2069-3582-SE26,AHF-CP-052026-INSUMOS CLINICOS MAYO-LQ,6
2153-310-SE26,MANTENCION CORRECTIVA EQ MENORES COT 624-623,6
2176-202-AG26,Orden de Compra generada por invitación a compra ágil: 2176-114-COT26,6
2404-539-AG26,FONDO EXTERNO NP 33 SECOPLAC SERVICIO ARTISTICO CULTURAL CUENTA CUENTOS PRG SOMOS BARRIO Orden de Compra generada por invitación a compra ágil: 2404-244-COT26,6
2424-535-AG26,1746/P.82 DEPTO. AT. GRUPOS PRIORITARIOS (JFO) ALIMENTOS P/CÓCTEL // Orden de Compra generada por invitación a compra ágil: 2424-672-COT26,6
2656-526-AG26,Orden de Compra generada por invitación a compra ágil: 2656-397-COT26,6
2704-792-AG26,Orden de Compra generada por invitación a compra ágil: 2704-715-COT26,6
2734-273-AG26,GDA-52388-JMG-DU-PRG-CP,6
3206-160-SE26,ORDEN DE COMPRA DESDE 3206-11-L126,6
3235-194-SE26,ACCIDENTE ACTO SERVICIO,12
3235-197-SE26,RAYOS X SIMPLES,12
3235-239-SE26,MAMOGRAFIA,12
3235-240-SE26,RAYOS X SIMPLES,12
3299-142-SE26,RECORRIDO LICANTEN- HUAPI MES DE ABRIL 2026,6
3510-382-AG26,Atenciones pediátricas alumnos PIE Escuelas de la Comuna,6
3614-69-SE26,AUMENTO DE CONTRATO LIC 3614-33-R125,6
3709-257-SE26,"3709-24-LE24, COMPRA TRANSPORTES MENSUAL ICP/MP/ B-10/B-11/INTERNADOS B-10/B-11 SUBVENCION",6
3709-260-SE26,"3709-23-LE25, COMPRA TRANSPORTE ESC, LAS CARDAS, SUBVENCION",6
3853-227-AG26,Cambio de Luminarias,6
3871-73-SE26,MANTENCION PREVENTIVA SILLONES DENTALES 52,6
3942-126-AG26,Orden de Compra generada por invitación a compra ágil: 3942-117-COT26,6
3950-620-AG26,TV Sala Rehabilitación CLJ : 3950-245-COT26,6
418-1255-TD26,Orden de Compra generada por Trato Directo ID 418-455-FTD26,6
4596-269-SE26,TRANSFERENCIA ACCESO AL APRENDIZAJE PARA TODOS LOS ALUMNOS DEL SECTOR RURAL DE SAN NICOLÁS CÓDIGO BIP 40064140-0 DESDE 4596-18-LP26,6
5153-615-AG26,PPE_ REF.883 AUDIFONOS CON CINTILLO  compra ágil: 5153-668-COT26,6
5429-50-AG26,Orden de Compra generada por invitación a compra ágil: 5429-42-COT26,6
4751-56-SE26,ESC.MSG-LA AGUADA / ABRIL / FAEP,6
5067-1023-AG26,Orden de Compra generada por invitación a compra ágil: 5067-948-COT26,6
5139-102-SE26,MM N°3 MANT. PREVENTIVA N°2 DE EXTINTORES Y RED HUMEDA,6
5702-309-CM26,"CPF ARICA, COMPRA DE ALIMENTOS MES MAYO.",6
5803-20-AG26,Orden de Compra generada por invitación a compra ágil: 5803-25-COT26 Solped 20/41174,6
696954-20-AG26,Reparación portón vehicular FL Rio Negro,6
721-84-TD26,Orden de Compra generada por Trato Directo ID 721-35-FTD26,6
757818-141-AG26,PROFESIONAL VETERINARIO OPERATIVO GANADERO 2026,6
928-134-AG26,Orden de Compra generada por invitación a compra ágil: 928-104-COT26,6
1057536-1269-SE26,SERVICIOS DE ADMINISTRACIÓN HOSPITAL INFANTOJUVENIL,6
1233613-908-AG26,SERVICIO DE AMPLIFICACIÓN E ILUMINACIÓN PARA ESCUELA JUAN WILLIAMS,6
1260057-481-SE26,COMPRA ALIMENTOS COMPLEMENTARIO,4
1395-277-AG26,Equipamiento para actividades de capacitación del Servicio de Salud Coquimbo.,6
1432083-892-AG26,"EDG, VARIOS RBD´S, GENERAL, TRANSPORTE PARA OPERATIVO MEDICO, PANGUIPULLI, 04-05-2026",6
1456839-34-AG26,P01 Servicio de Aseo,6
1469-1017-AG26,20-41253 Servicio de dos (2) vehículos estilo VAN para movilización de treinta (30) invitados externos a reunión anual de la Red de Calidad de Universidades Estatales en la Sede Santa Cruz: 1469-1135-COT26,6
1758-34-AG26,Orden de Compra generada por invitación a compra ágil: 1758-31-COT26,6
2297-563-AG26,1 ESTANQUE DE EXPANSION ,6
2318-319-TD26,Orden de Compra generada por Trato Directo ID 2318-26-FTD26,6
2436-496-AG26,ADQUISICIÓN DE ARTICULOS DE LIMPIEZA NECESARIOS PARA TEATRO PROVINCIAL Orden de Compra generada por invitación a compra ágil: 2436-524-COT26,6
2464-511-AG26,CUPULA Y PARRILA OP 23 GESTIÓN DE RIESGOS compra ágil: 2464-650-COT26,6
2686-209-SE26,HABILITACION DEPENDENCIAS MUNICIPALES REINA NORTE DESDE 2686-185-LE25,6
2902-209-TD26,Orden de Compra generada por Trato Directo ID 2902-37-FTD26,6
2933-137-TD26,Orden de Compra generada por Trato Directo ID 2933-16-FTD26,6
3000-511-AG26,Insumos para Coctel - Fomento,6
3030-187-SE26,TELEMEDICINA HOLTER DE PRESION ,6
3084-54-AG26,ADQUISICIÓN DE 02 MONITORES PROVENIENTE DESDE COMPRA ÁGIL 3084-29-COT26,6
3145-172-AG26,102//001//S.A. Nº 03 Adquisición de Bandera de 3145-182-COT26,6
3235-234-SE26,PROCEDIMIENTOS CARDIOLOGICOS,12
3235-236-SE26,RESONANCIA MAGNETICA,12
3235-238-SE26,EXAMEN ESCANER,12
3335-424-AG26,"CONTRATACIÓN PARA TRANSPORTE ESCOLAR SECTOR RURAL CHOROICO (MES DE MAYO 2026) ORD. INT. N°285 ENCARGADA DE TRANSPORTE DAEM – SUBV. REGULAR, PROVENIENTE DE COMPRA ÁGIL 3335-406-COT26.",4
3381-75-AG26," ADQ DE ELEMENTOS PARA LA LIMPIEZA, HIGIENE Y MANTENCIÓN DE LAS DEPENDENCIAS UTILIZADAS DURANTE EL DESARROLLO DEL MODULO FOCO 2026. 3381-67-COT26",6
3447-1155-AG26,"Orden de Compra generada por invitación a compra ágil: 3447-175-COT26, Adquisición de Lanyard con porta credencial",6
3512-433-SE26,SERVICIO COFFEE BREAK INAGURACIÓN CANCHA CUZ CUZ - DIDECO,6
4013-70-AG26,Orden de Compra generada por invitación a compra ágil: 4013-68-COT26,6
4081-156-AG26,EVALUACIONES NEUROLOGICAS ALUMNOS DE UNIDADES EDUCATIVAS CABRERO,6
4161-151-AG26,"SERVICIO RETIRO DE ESCOMBROS Y BASURA, ESCUELA MIS PRIMEROS PASOS,Orden de Compra generada por invitación a compra ágil: 4161-137-COT26",5
4230-55-AG26,"ADQUISICIÓN DE PELLET PARA LAS ESTUFAS QUE CALEFACCIONAN LOS DORMITORIOS Y EL COMEDOR DE LOS CARABINEROS ALUMNOS Y ALUMNAS DE ESTE PLANTEL DE ESTUDIO, DE LA ESCUELA DE FORMACIÓN DE CARABINEROS “GRUPO VALDIVIA”.",6
514862-270-SE26,10032500 MANTENCIÓN PREVENTIVA BOMBAS AGUA,6
619568-57-AG26,Orden de Compra generada por invitación a compra ágil: 619568-29-COT26 NP 302,6
727865-37-AG26,ADQUISICIÓN DEL SERVICIO DE FOTOGRAFIA PARA  LA ACADEMIA DE GUERRA DEL CMLR ,6
776-306-CM26,JPG - PASAJES AEREOS NACIONALES   GPPMC04MAYO2026,6
921831-91-SE26,"REPARACION, REFUERZO Y PINTURA VF OB ANGOL",6
1057492-1627-SE26,SERVICIO DE PROFESIONALES MEDICOS DE ESPECIALIDAD UROLOGIA  (INTERVENCIONES QUIRURGICAS),6
1057536-1234-SE26,SERVICIO DE CAFETERIA SC N°629-2026,6
1057536-1235-SE26,SERVICIO DE CAFETERIA SC N°569-2026,6
1057540-1077-SE26,VIP PANADERÍA MAYO-JUNIO 2026,6
1078078-1216-CM26,"SC 23976 - KIT ALIMENTACION 4X4 SIN POUCH - COMUNA DE PARRAL, REGION DEL MAULE",6
1216085-143-SE26,INFORMES HOLTER,6
2176-74-AG26,Orden de Compra generada por invitación a compra ágil: 2176-30-COT26,6
2279-193-AG26,SP 271 compra ágil: 2279-179-COT26,6
2583-294-AG26,Orden de Compra generada por invitación a compra ágil: 2583-318-COT26 S/P 167 ADQUISICION DE COTILLON / DIDECO-PROMOCION DE LOS DERECHOS DE LAS PERSONAS MAYORES  Y PERSONAS EN SITUACION DE DISCAPACIDAD / SBN ,6
2745-66-AG26," THO-604-Adquisición de lectores de códigos de barra inalámbricos para Jardines Infantiles y Salas Cuna VTF dependientes del DEM Angol , con cargo a Subvención JUNJI 2026",6
2783-365-TD26,Orden de Compra generada por Trato Directo ID 2783-264-FTD26,5
2945-282-CM26,"VÍVERES PARA TALCAHUANO, AL260218",6
3134-76-SE26,ADQUISICIÓN DE UPS Y FUENTES DE PODER,6
3235-133-AG25,SERVICIO PRESTACIÓN MÉDICA EN ARICA,12
3235-235-SE26,COLONOSCOPIA,12
3235-237-SE26,PROCEDIMIENTOS CARDIOLOGOS,12
3453-174-AG26,ADQUISICIÓN DE LICENCIA MÓDULO BIBLIOTECA PARA LA ESCUELA DE FORMACIÓN DE CARABINEROS.Orden de Compra generada por invitación a compra ágil: 3453-68-COT26,6
3710-231-SE26,Arriendo Software de Gestion Farmacia Municipal	,6
