Codigo,Nombre,CodigoEstado
1003473-1845-AG26,PROG. INDIFERENCIADO 04/2026. 1003473-1591-COT26,12
1003473-1847-AG26,PROG. INDIFERENCIADO 04/2026: 1003473-1592-COT26,12
1003473-1889-CM26,PROG.PABELLON ABRIL 2026 -  1003473-1889-CM26,12
1003473-2005-AG26, Pedido especial MEMO N°358/(compra ágil: 1003473-1358-COT26),12
1003473-2063-AG26,PROG. PEDIATRIA MAYO 2026 compra ágil: 1003473-1686-COT26,6
1003473-2194-SE26,PROG. PEDIATRIA MAYO 2026 1003473-171-LP25,12
1003473-2211-AG26, ERP N°902686/INSUMOS SALUD OCUPACIONAL/(compra ágil: 1003473-1998-COT26),12
1003473-2296-AG26,PROG.GINECOLOGIA MAYO 2026-compra ágil: 1003473-2110-COT26,12
1003473-2361-CM26,PROG INDIFERENCIADO 05/2026 1003473-2361-CM26,12
1003473-2399-AG26,PROG. PABELLON: MAYO 2026 compra ágil: 1003473-2213-COT26,6
1003473-2423-AG26,PROG.ESTERILIZACION MAYO 2026-compra ágil: 1003473-2161-COT26,6
1003473-2468-AG26, PROG INDIFERTENCIADO 05/20261003473-2294-COT26,6
1003473-2485-AG26,PROG INDIFERENCIADO 05/2026: 1003473-2324-COT26,6
1003473-2493-AG26,PROG INDIFERENCIADO 05/2026 1003473-2257-COT26,6
1003473-2513-AG26,PROG INDIFERENCIADO 05/2026: 1003473-2302-COT26,6
1003473-2515-AG26,PROG INDIFERENCIADO 05/20261003473-2273-COT26,6
1003473-2523-AG26,HWMODINAMIA MAY-2026/ compra ágil: 1003473-1684-COT26,6
1003473-2529-AG26,PROG PABELLON 05/2026 1003473-2193-COT26,6
1003-74-SE26,TRASLADO FUNCIONARIOS FACT N° 915,4
1004-77-SE26,SERVICIOS ELECTROMECANICOS MAQUINARIAS Y EQUIPOS,6
1004-78-SE26,COMBUSTIBLE A GRANEL VIALIDAD PROVINCIAL COYHAIQUE,6
1007793-91-SE26,Coffe break para reunión de delegados CFT.,4
1008790-63-AG26,Materiales para construcción de cerco ganadero (504068-71): 1008790-79-COT26,6
1011254-212-AG26,MANTENIMIENTO PREVENTIVO SEMESTRAL PARA RESONADOR MARCA SIEMENS,6
1011254-222-AG26,REPUESTO PARA INCUBADORA MARCA ATOM ,4
1011254-226-AG26,BATERIA PARA VENTILADOR MECANICO PURITAN BENNETT 840,4
1011254-227-AG26,MANTENIMIENTO PREVENTIVO ECOTOMOGRAFO MINDRAY,4
1017-23-AG26,Mantención Impresoras 1017-26-COT26,4
1018-61-CM26,Adquisición pasaje aéreo Puerto Montt-Santiago-Marcelo Parra-19-05-2026,6
1019-179-CM26,Orden de Compra: 1019-179-CM26 PASAJES AEREOS PARA D. GONZALEZ SANTIAGO BALMACEDA SANTIAGO IDA 25/05 REGRESO 01/06,6
1020-139-SE26,PASAJE AÉREO - DESTINO LA SERENA,6
1020-140-SE26,CAMBIO DE PASAJE - DESTINO PUNTA ARENAS,6
1020-145-SE26,CAMBIO DE PASAJE - DESTINO PUNTA ARENAS,6
1020-146-SE26,CAMBIO DE PASAJE - DESTINO CONCEPCIÓN,6
1020-148-SE26,PASAJE AÉREO - DESTINO COPIAPO,6
1020-149-SE26,PASAJE AÉREO -DESTINO COPIAPÓ,6
1023923-474-SE26,COMPRA SERVICIOS / MARIA JOSE VILLAGRA MUÑOZ,6
1023923-528-SE26,COMPRA SERVICIOS / JOSE MARCHENA TOVAR,6
1028897-135-AG26,SP 87 DISTRIBUCION DE AGUA EN CAMION ALJIBE MES DE ABRIL 2026;SUB. GENERAL; CSD ,12
1028897-382-SE26,"SP 338 Servicio de Mantención Preventiva Vehículo CXBJ 46, Complejo Educacional Público Darío Salas Díaz , RBD 6500, Gral (jg)",12
1028897-401-SE26,"SP 344-345 Servicio de Mantención Correctiva Vehículos pertenecientes al SLEP Costa Araucanía, Gral (jg)",6
1028897-402-AG26,"SP 339 COMPRA DE 16 SEGUROS OBLIGATORIOS DE ACCIDENTES PERSONALES, SUB. GENERAL, DRL",6
1028897-407-AG26,SP 381 SERVICIOS DE TRASLADO PARA ESTUDIANTES DEL LICEO REINO DE SUECIA RBD 6452 / NVG /SEP/ SUSTENTABLE ,4
1028897-408-AG26,SP 384 SERVICIO DE TRASLADO ESTUDIANTES COMPLEJO EDUCACIONAL CLAUDIO ARRAU LEON DEL SERVICIO LOCAL DE EDUCACION PUBLICA COSTA ARAUCANIA RBD 6497  SEP JCAT SUSTENTABLE,4
1035685-154-CM26,Orden de Compra: 1035685-154-CM26,6
1035685-155-CM26,Orden de Compra: 1035685-155-CM26,6
1037-38-TD26,Orden de Compra generada por Trato Directo ID 1037-4-FTD26,12
1038-38-SE26,Proyecto Mobiliario Reserva Nacional Magallanes Sire 554,12
1039043-6-SE26,SERVICIO DE ASEO OFICINA SECTOR PEMUCO,12
1039043-8-SE26,SERVICIO DE ASEO AGENCIA AREA YUNGAY,12
1039-133-CM26,JACS SIRE N° 852  Materiales para mantención Brigadas DPCIF-RM,12
1039-148-AG26,VMR SIRE 834 Materiales de Aseo Casino,6
1040166-21-AG25,Orden de Compra generada por invitación a compra ágil: 1040166-8-COT25,12
1046-15-AG26,Orden de Compra generada por invitación a compra ágil: 1046-8-COT26,6
1047296-80-AG26,Orden de Compra generada por invitación a compra ágil: 1047296-7-COT26,6
1048-187-AG26,"Trituradora de papel, de carto, soldadora y malla raschel (Medio ambiente)",6
1049-2134-SE25,OC ERP 55122. ORDEN DE COMPRA DESDE 1049-115-LE25,12
1049-334-AG26,OC 55925 - MONITOREO SATELITAL - ABATE MOLINA/ DRA.BARBIERI,12
1049-676-AG26,OC 56358 ARRIENDO CAMIONETA 4x4 CON FACTIBILIDAD DE DEVOLUCIÓN EN AEROPUERTO,12
1049-847-CM26,"OC 56581 INSUMOS PARA EL BAÑO, COQUIMBO",5
1049-879-CM26,OC 56619 - Pasajes aéreos CCP - PMC - CCP para Jurleys Vellojin,12
1049-893-AG26,OC 56635 PEDIMENTO MATERIALES ENFERMERÍA -DRA BARBIERI - VALPARAÍSO,6
1049-894-TD26,Orden de Compra generada por Trato Directo ID 1049-23-FTD26,4
1051425-34-SE26,"OC DESDE 1051425-8-LE26, SErv. de Sanitización, Desinsectación, Desratización y Control de Malezas, destinado a mantener las instalaciones libres de plagas voladoras, rastreras, roedores y vegetación no deseada para los recintos fiscales de apoyo a la con",6
1051765-322-AG26,CDP San Carlos 1051765-79-COT26 retiro calefon antiguo y adquisicion e instalación  nuevo calefon,12
1051765-380-CM26,CDP San Carlos adquisición de gas a granel,6
1051765-392-SE26,DIRREG.ÑUBLE /ADQUISICION ARTICULOS DE OFICINA,6
1057049-12640-SE26,"JAC. ""CONSIGNACIONES"" SUMINISTRO IMPLANTES PROTESIS TOTAL CADERA DESDE 1057049-380-LR24 PCTE: I.F.F. GUIA: 591363, CX:16-10-2025, RT: 2825",12
1057049-12641-SE26,"JAC. ""CONSIGNACIONES"" SUMINISTRO IMPLANTES PROTESIS TOTAL CADERA DESDE 1057049-380-LR24 PCTE: C.C.G GUIA: 591365, CX:16-10-2025, RT: 2832",12
1057049-13341-SE26,MES RE N°549 ID.1057049-35-LQ24 PAC PROGRAMA INSUMOS MARZO-ABRIL 2026,12
1057049-14080-SE26,"JAC.""CONSIGNACIONES"" FUS: 2215/2023 ADQUISICION IMPLANTES PARA PROCEDIMIENTO RODILLA PRIMARIA UNIDAD TMT ADULTO DESDE 1057049-447-LR23 PCTE: J.C.L CX:28-08-2025,  GUIA:591532, RT:2690",12
1057049-14489-SE26,MCM - Desde ID. 1057049-141-LQ25 - RES. EX. ADJ N°2074 - INT1108/2025 - RES. EX. APP CONT. 171 - INT 150 - Contratación de servicios de turnos de personal clínico para el servicios dental especialidades - Memo 19,12
1057049-14689-AG26,APC - DESDE 1057049-262-COT26 ADQUISICIÓN DE IMPLEMENTOS DE FONOAUDIOLOGÍA - dirigida a REDNEUROL INSUMOS LIMITADA - FUS 1323/2025,4
1057049-14695-SE26,SHV INT 337/2025 1057049-71-LE25 PAC MAYO-JUNIO 2026 CAL SODADA 45 - 5 KG. BODEGA GENERAL,12
1057049-14805-SE26,JCD INT. 384 RE 1176 DESDE 1057049-7-LE26 (OC formalizacion de contrato) PAC anual 2026,6
1057049-14837-TD26,Orden de Compra generada por Trato Directo ID 1057049-19-FTD26,6
1057049-14905-SE26,FCU INT1121 RE N°2161 ID 1050749-185-LE25 PAC PROGRAMA INSUMOS MAYO -JUNIO 2026,12
1057049-14972-AG26,SHV AG FUS 283 ADQUISICION GRADILLAS 1057049-273-COT26,12
1057049-14978-AG26,JCD PROGRAMA INSUMOS PAC ANUAL 2026 DESDE: 1057049-264-COT26,6
1057049-14992-SE26,FCU RE N°3031 ID 1057049-321-LE25 PAC PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-14996-SE26,BMC RE N°2391 ID.1057049-256-LE24 PAC PROGRAMA INSUMOS MAYO - JUNIO 2026,12
1057049-14999-SE26,BMC PAC ID.1057049-256-LE24 INT. 1583/2024 PROGRAMA INSUMOS MAYO - JUNIO 2026,12
1057049-15017-SE26,BMC PAC ID.1057049-259-LE24 INT.2454/2024 PROGRAMA INSUMOS MAYO - JUNIO 2026,12
1057049-15028-SE26,JCD INT. 565 RE 1205 DESDE 1057049-22-LP26 (oc formalización de contrato) PAC MAYO- JUNIO 2026,12
1057049-15032-SE26,JAC INT 405 RES 1080 ID 1057049-356-LE25 CATETER DE INSERCCIÓN PERIFERICA.   PAC INSUMOS MAYO JUNIO 2026,6
1057049-15042-SE26,JAC INT. 01 RE 157 DESDE ID 1057049-331-LP25 PROGRAMA PAC INSUMOS MAYO JUNIO 2026,6
1057049-15049-SE26,JAC INT 1172/2025 RX 2172INSUMOS VARIOS PARA EL SERVICIO DE PABELLON DESDE 1057049-160-LQ25. PROGRAMA INSUMOS MAYO JUNIO 2026,12
1057049-15066-SE26,BMC RE N°3160 ID.1057049-269-LP24 PAC PROGRAMA INSUMOS MAYO - JUNIO 2026,12
1057049-15068-SE26,BMC PAC ID.1057049-269-LP24 INT. 2073/2024 PROGRAMA INSUMOS MAYO - JUNIO 2026,12
1057049-15096-SE26,JAC. PAC ID.1057049-163-LE24 INT. 1161/2024 PROGRAMA INSUMOS MAYO JUNIO 2026,12
1057049-15119-SE26,JAC INT. 959 RE 1878 DESDE 1057049-168-LP25 PAC INSUMOS 2026 MAYO JUNIO 2026,12
1057049-15125-SE26,BMC INT 1602 RE 3128/2025 DESDE 1057049-292-LQ25 PAC PROGRAMA INSUMOS MAYO - JUNIO 2026,12
1057049-15127-SE26,JAC  ASAS DRENAJES Y OTROS INSUMOS DESDE 1057049-168-LP25 PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-15130-SE26,BMC RE N°1315 DESDE 1057049-30-LQ25 PROGRAMA INSUMOS MAYO - JUNIO 2026,6
1057049-15148-AG26,GSP AG PAC ANUAL MEDIO DE MONTAJE 500 ML compra ágil: 1057049-283-COT26,12
1057049-15157-SE26,JAC Adquisición de insumos generales oftalmología para HCSBA DESDE 1057049-183-LQ24. PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-15158-SE26,BMC INT 144 RE N°256 ID 1057049-329-LP25 PAC PROGRAMA INSUMOS MAYO - JUNIO 2026,6
1057049-15159-SE26,JAC Adquisición de insumos generales oftalmología para HCSBA DESDE 1057049-183-LQ24. PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-15168-SE26,JAC INT. 951 RE 1818/2025 DESDE 1057049-187-LE25 PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-15173-SE26,JAC BRAZALETE IDENTIFICACION ADULTO DESDE 1057049-189-LP25. PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-15179-SE26,JAC INT. 1236 RE 2308/2025  DESDE 1057049-189-LP25 PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-15187-SE26,JAC INT. 1433 RE 3139 DESDE 1057049-193-LE25 PROGRAMA MAYO JUNIO 2026,6
1057049-15192-SE26,JAC INT. 1433 RE 3139 DESDE 1057049-193-LE25 PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-15209-SE26,JAC INT. 2010/2024 ID.1057049-347-LE24  PAC PROGRAMA INSUMOS MAYO JUNIO 2026,6
1057049-15213-SE26,JAC INT 146/2026 RES 276 ID 1057049-347-LE25  PAC INSUMOS MAYO JUNIO 2026.,6
1057049-15216-SE26,JAC INT. 2012 RE 2989/2024 DESDE ID.1057049-348-LP24 PROGRAMA INSUMOS PAC MAYO JUNIO 2026,6
1057049-15217-SE26,JAC INT. 2022/2024 ID 1057049-350-LP24 PAC PROGRAMA INSUMOS MAYO JUNIO 2026.,6
1057055-40-SE26,SHV INT 1690 RES 2459 DESDE 1057055-105-LQ24 PAC ENERO 2026 HALOPERIDOL 5MG/1ML,12
1057055-4289-SE25,MES INT 733/2025 1057055-66-LQ25 PAC OCTUBRE 2025 NAPROXENO 275 MG.-HIDROQUINONA CREMA 4%,12
1057055-482-SE26,GSP INT 37/2025 1057055-111-LR24 NUTRICIONES PARENTERALES DOMICILIARIAS FEBRERO 2026,12
1057055-531-SE26,SHV RES 525 PAC MAYO 2026 SUMINISTRO DE PREPARADOS MAGISTRALES DESDE 1057055-8-LE26,12
1057055-635-SE26,SHV INT 389/2025 DESDE 1057055-26-LQ25 PAC ABRIL 2026  FLECAINIDA 100 MG COMP.,12
1057055-726-SE26,SHV INT 900 RES 1969 1057055-29-LQ25. PAC MAYO 2026 MAGISTRALES,12
1057055-747-SE26,"MES INT 1705/2024 1057049-287-LQ24 PAC ALIMENTOS SEDILE MAYO 2026  ENSURE COMPACT, GLUCERNA POLVO",12
1057055-750-SE26,"MES INT 1757/2024 1057049-308-LQ24 PAC ALIMENTOS SEDILE MAYO 2026, NEOSURE ",12
1057055-761-SE26,SHV INT 352/2025 1057055-17-LQ25  PAC MAYO 2026 BICTEGRAVIR/TENOFOVIR ALAFENAMIDA/EMTRICITABINA 50/25/200 MG. CENABAST SUSPENDIDO,12
1057055-770-SE26,SHV  INT 624/2025 1057055-55-LQ25 PAC MAYO 2026  CICLOSPORINAS  ,12
1057055-774-SE26,SHV INT 887/2025 DESDE ID 1057055-67-LQ25 PAC 2026 MEMANTINA 10 MG. CENABAST FALTANTE ,12
1057055-779-SE26,SHV INT 1056/2025 RES 2260 ID 1057055-75-LQ25. FUS 268/ 2026 DUPILUMAB 300 MG/2 ML INY.  ,12
1057055-780-SE26,SHV INT 1056/2025 1057055-75-LQ25. PAC MAYO 2026 DICLOFENACO 12.5 MG SUPOSITORIO. ,12
1057055-781-SE26,SHV INT 1058/2025 1057055-78-LQ25 PAC MAYO 2026 PIRIDOSTIGMINA 60 MG (MESTINON). ,12
1057055-782-SE26,SHV INT 1743/2024 1057055-79-LR24 PAC MAYO 2026 SECUKINUMAB 150MG. CENABAST ELIMINADO,12
1057055-786-SE26,SHV  INT 1811/2024 RES 2768 ID 1057055-84-LQ24 PAC MAYO 2026 IMIQUIMOD 5 GR CREMA. ,12
1057055-787-SE26,SHV RES 2425  1057055-92-LQ25 FUS 12/ 2026 TREPROSTINIL 10 MGML VIAL 20 ML ,12
1057055-813-SE26,SHV INT 1380 RES 2174/2024 ID 1057055-72-LQ24 PAC MAYO 2026  METILFENIDATO 10 MG APROBADO CON SUSPENSION POR DEUDA,12
1057055-816-SE26,GSP INT 385/2026 1057055-13-LE26 PAC MAYO BEVACIZUMAB 1.25MG/0.05ML,6
1057055-819-SE26,GSP INT 112/2026 1057055-122-LP25 PAC MAYO LETROZOL 2.5 MG. FARMACO CEM. APROBADO CON SUSPENSION POR DEUDA NO DISPONIBLE PARA PEDIDO ESPECIAL,6
1057055-822-SE26,GSP INT 665/2025 1057055-56-LE25 PAC MAYO 2026 HIALURONATO DE SODIO 015% SOL.OFT. SIN PRESERVANTES,6
1057055-826-SE26,GSP RES 577 PAC MAYO 2026 SUMINISTRO DE CLOBAZAM 1057055-19-LP26,4
1057055-827-AG26,"GSP AG PAC ANUAL SUPLEMENTO NUTRICIONAL CON ARGININA, GLUTAMINA Y PROTEÍNAS, PARA AYUDAR EN LA CICATRIZACIÓN DE ÚLCERAS O ESCARAS EN PACIENTES HOSPITALIZADOS. SOBRE DE 25 - 30 GRS compra ágil: 1057055-28-COT26",4
1057062-179-AG26, Contratación de servicio de producción para concierto en Coyhaique 14/5 y Puerto Aysen 15/5_Fisabs 1439_Programa orquesta a compra ágil: 1057062-163-COT26,6
1057124-8-CM26,Insumos Aseo,6
1057124-9-CM26,Papeleria Aseo,6
1057370-263-TD26,Orden de Compra generada por Trato Directo ID 1057370-6-FTD26,12
1057370-264-TD26,Orden de Compra generada por Trato Directo ID 1057370-5-FTD26,12
1057384-369-SE26,Trabajo correctivo Autoclave,6
1057384-48-SE26,ORDEN DE COMPRA DESDE 1057384-168-LE25,12
1057387-248-AG26,COMPRA DE OTOSCOPIOS PARA URGENCIAS,5
1057387-249-AG26,"MEDICAMENTO DE CUIDADOS PALIATIVOS ONCOLOGICOS, AUMENTO DE CONSUMO",6
1057389-1996-CM26,Artículos de Aseo e Higiene ,12
1057389-2041-SE26,Pacientes TMT,12
1057389-2042-SE26,Pacientes TMT,12
1057389-2043-SE26,Pacientes TMT,12
1057389-2044-SE26,Pacientes TMT,12
1057389-2045-SE26,Pacientes TMT,12
1057389-2046-SE26,Pacientes TMT,12
1057389-2471-SE26,Pedido Carnes Lunes UCA Pacientes	,4
1057389-2472-SE26,Carnes UCA Funcionarios,4
1057389-2473-SE26,Pedido Carnes hogar protegido,4
1057390-257-TD26,Orden de Compra generada por Trato Directo ID 1057390-4-FTD24,12
1057390-327-TD26,Orden de Compra generada por Trato Directo ID 1057390-3-FTD26,5
1057402-3615-TD26,Orden de Compra generada por Trato Directo ID 1057402-44-FTD26,12
1057402-5060-SE26,ORTESIS/MAYO/BOTA INM. CORTA-LARGA-CABEST. (iNS),4
1057402-5103-SE26,PABELLON.MAYO.KIT.LARINGEO(INS),6
1057404-587-SE26,"MUEBLES PARA MEDICINAS HOMBRE, MUJERES Y PEDIATRIA - ORDEN DE COMPRA DESDE 1057404-37-L126",6
1057414-356-SE26,CS-TRASLADOS REPETIDORAS LONCOPANGUE ANTUCO- 22.06.007 - BDSS234782- (aag),4
1057414-357-AG26,AG - ADQUISICION LECTOR DE HUELLA PARA BOX MEDICO CENTRO DE DEMENCIA- REQ.10 - ITEM 22.04.009 - BDSS229427- (JBU),4
1057415-2934-AG26,CA-SABANAS-MEDICINA-REQ. 22.02.001-HFCN 46831 isp ,6
1057417-10380-SE26,IC PCF LP OIC PEDIDO ABRIL 2026,12
1057417-11523-SE26,"SG VLP NAP LP ARRIENDO, PROVISIÓN E INSTALACIÓN DE SIST VISUALIZACIÓN, GESTIÓN Y ALMACENAMIENTO EX IMAGENOLOGÍA (CUOTA 18/60), MES FEBRERO 2026.-",6
1057417-11525-SE26,"SG VLP NAP LP ARRIENDO, PROVISIÓN E INSTALACIÓN DE SIST VISUALIZACIÓN, GESTIÓN Y ALMACENAMIENTO EX IMAGENOLOGÍA (CUOTA 19/60), MES MARZO 2026.-",6
1057417-11613-AG26,"IG jpg AG, pedido mayo 2026, manometro",12
1057417-11640-AG26,IC MCM AG IC PEDIDO MAYO 2026,12
1057417-11667-AG26,IG  rrr  AG PEDIDIO MAYO 2026 LIMPIA CONTACTOS Y OTROS,12
1057417-11688-SE26,"IC GVSM LP OIC, SOLIC. ADQ. 424079",12
1057417-11691-AG26,IG rrr AG PEDIDO MAYO CABLES LIBRE DE HALÓGENOS,12
1057417-11713-AG26,"IG rrr AG PEDIDO MAYO 2026, AMARRAS PLASTICAS",6
1057417-11746-SE26,AC geb LP 1057417-354-LQ23 PET-CT (abr) f.5050,6
